pricing_sk,product_id,seller_id,category,list_price,discount_pct,final_price,currency,effective_from,effective_to,is_current,change_reason
PR0028604,P108206,S1658,Books,16.36,0.0,16.36,USD,2024-01-08,2024-05-03,False,seasonal_sale
PR0028605,P108206,S1658,Books,18.4,0.12,16.19,USD,2024-05-04,2024-06-25,False,seasonal_sale
PR0028606,P108206,S1658,Books,21.43,0.0,21.43,USD,2024-06-26,2024-08-18,False,inventory_clearance
PR0028607,P108206,S1658,Books,23.03,0.0,23.03,USD,2024-08-19,,True,inventory_clearance
PR0028608,P108207,S1454,Sports,19.48,0.0,19.48,USD,2024-01-24,2024-04-25,False,regular_update
PR0028609,P108207,S1454,Sports,19.72,0.0,19.72,USD,2024-04-26,2024-07-22,False,seasonal_sale
PR0028610,P108207,S1454,Sports,22.85,0.0,22.85,USD,2024-07-23,,True,regular_update
PR0028611,P108208,S1791,Toys,12.9,0.0,12.9,USD,2024-01-15,2024-05-05,False,seasonal_sale
PR0028612,P108208,S1791,Toys,14.68,0.0,14.68,USD,2024-05-06,2024-08-16,False,competitor_price_match
PR0028613,P108208,S1791,Toys,15.73,0.0,15.73,USD,2024-08-17,,True,promotion
PR0028614,P108209,S1236,Home & Kitchen,36.04,0.29,25.59,USD,2024-02-22,2024-05-03,False,regular_update
PR0028615,P108209,S1236,Home & Kitchen,31.15,0.0,31.15,USD,2024-05-04,2024-07-11,False,seasonal_sale
PR0028616,P108209,S1236,Home & Kitchen,29.21,0.0,29.21,USD,2024-07-12,,True,competitor_price_match
PR0028617,P108210,S1459,Fashion,30.82,0.0,30.82,USD,2024-01-17,2024-04-15,False,promotion
PR0028618,P108210,S1459,Fashion,33.77,0.17,28.03,USD,2024-04-16,2024-08-01,False,seasonal_sale
PR0028619,P108210,S1459,Fashion,32.66,0.0,32.66,USD,2024-08-02,2024-09-13,False,competitor_price_match
PR0028620,P108210,S1459,Fashion,27.3,0.0,27.3,USD,2024-09-14,,True,regular_update
PR0028621,P108211,S1243,Fashion,6.25,0.0,6.25,USD,2024-02-03,2024-04-24,False,seasonal_sale
PR0028622,P108211,S1243,Fashion,6.3,0.0,6.3,USD,2024-04-25,2024-07-01,False,seasonal_sale
PR0028623,P108211,S1243,Fashion,5.44,0.33,3.64,USD,2024-07-02,2024-08-28,False,seasonal_sale
PR0028624,P108211,S1243,Fashion,5.92,0.28,4.26,USD,2024-08-29,,True,inventory_clearance
PR0028625,P108212,S1080,Books,36.85,0.34,24.32,USD,2024-02-28,2024-06-20,False,competitor_price_match
PR0028626,P108212,S1080,Books,39.67,0.0,39.67,USD,2024-06-21,2024-08-03,False,promotion
PR0028627,P108212,S1080,Books,42.45,0.0,42.45,USD,2024-08-04,,True,competitor_price_match
PR0028628,P108213,S1469,Toys,12.91,0.0,12.91,USD,2024-02-08,2024-04-27,False,regular_update
PR0028629,P108213,S1469,Toys,12.85,0.0,12.85,USD,2024-04-28,2024-06-10,False,regular_update
PR0028630,P108213,S1469,Toys,14.73,0.25,11.05,USD,2024-06-11,2024-08-30,False,inventory_clearance
PR0028631,P108213,S1469,Toys,15.48,0.0,15.48,USD,2024-08-31,,True,regular_update
PR0028632,P108214,S1860,Books,61.28,0.0,61.28,USD,2024-01-14,2024-03-11,False,seasonal_sale
PR0028633,P108214,S1860,Books,52.52,0.0,52.52,USD,2024-03-12,2024-05-09,False,competitor_price_match
PR0028634,P108214,S1860,Books,56.7,0.0,56.7,USD,2024-05-10,,True,inventory_clearance
PR0028635,P108215,S1566,Fashion,25.57,0.28,18.41,USD,2024-02-27,2024-04-09,False,inventory_clearance
PR0028636,P108215,S1566,Fashion,27.56,0.0,27.56,USD,2024-04-10,2024-06-18,False,seasonal_sale
PR0028637,P108215,S1566,Fashion,25.84,0.34,17.05,USD,2024-06-19,2024-08-24,False,inventory_clearance
PR0028638,P108215,S1566,Fashion,22.52,0.0,22.52,USD,2024-08-25,2024-11-11,False,seasonal_sale
PR0028639,P108215,S1566,Fashion,24.72,0.0,24.72,USD,2024-11-12,,True,regular_update
PR0028640,P108216,S1512,Grocery,49.8,0.0,49.8,USD,2024-02-27,2024-05-18,False,regular_update
PR0028641,P108216,S1512,Grocery,51.35,0.0,51.35,USD,2024-05-19,2024-07-26,False,inventory_clearance
PR0028642,P108216,S1512,Grocery,56.91,0.0,56.91,USD,2024-07-27,,True,seasonal_sale
PR0028643,P108217,S1322,Electronics,4.81,0.0,4.81,USD,2024-01-31,2024-05-06,False,seasonal_sale
PR0028644,P108217,S1322,Electronics,3.99,0.33,2.67,USD,2024-05-07,2024-06-20,False,competitor_price_match
PR0028645,P108217,S1322,Electronics,4.23,0.0,4.23,USD,2024-06-21,2024-09-05,False,seasonal_sale
PR0028646,P108217,S1322,Electronics,3.97,0.0,3.97,USD,2024-09-06,,True,seasonal_sale
PR0028647,P108218,S1401,Electronics,98.45,0.0,98.45,USD,2024-02-20,2024-04-09,False,competitor_price_match
PR0028648,P108218,S1401,Electronics,84.35,0.0,84.35,USD,2024-04-10,2024-07-09,False,promotion
PR0028649,P108218,S1401,Electronics,87.92,0.0,87.92,USD,2024-07-10,2024-09-21,False,regular_update
PR0028650,P108218,S1401,Electronics,86.87,0.0,86.87,USD,2024-09-22,2024-11-07,False,seasonal_sale
PR0028651,P108218,S1401,Electronics,72.15,0.0,72.15,USD,2024-11-08,,True,promotion
PR0028652,P108219,S1222,Grocery,28.88,0.0,28.88,USD,2024-02-28,2024-06-11,False,seasonal_sale
PR0028653,P108219,S1222,Grocery,28.81,0.22,22.47,USD,2024-06-12,,True,inventory_clearance
PR0028654,P108220,S1714,Books,40.59,0.0,40.59,USD,2024-02-06,2024-03-22,False,seasonal_sale
PR0028655,P108220,S1714,Books,42.74,0.0,42.74,USD,2024-03-23,,True,regular_update
PR0028656,P108221,S1418,Books,15.96,0.0,15.96,USD,2024-02-23,2024-05-17,False,seasonal_sale
PR0028657,P108221,S1418,Books,15.84,0.0,15.84,USD,2024-05-18,2024-07-02,False,seasonal_sale
PR0028658,P108221,S1418,Books,18.13,0.0,18.13,USD,2024-07-03,2024-11-01,False,inventory_clearance
PR0028659,P108221,S1418,Books,17.38,0.0,17.38,USD,2024-11-02,,True,inventory_clearance
PR0028660,P108222,S1798,Toys,80.8,0.32,54.94,USD,2024-01-18,2024-04-26,False,inventory_clearance
PR0028661,P108222,S1798,Toys,91.86,0.0,91.86,USD,2024-04-27,2024-08-21,False,competitor_price_match
PR0028662,P108222,S1798,Toys,102.98,0.0,102.98,USD,2024-08-22,,True,competitor_price_match
PR0028663,P108223,S1248,Home & Kitchen,30.33,0.29,21.53,USD,2024-01-28,2024-05-25,False,regular_update
PR0028664,P108223,S1248,Home & Kitchen,25.98,0.0,25.98,USD,2024-05-26,,True,competitor_price_match
PR0028665,P108224,S1885,Grocery,65.18,0.0,65.18,USD,2024-02-02,2024-06-02,False,competitor_price_match
PR0028666,P108224,S1885,Grocery,67.11,0.0,67.11,USD,2024-06-03,2024-09-25,False,regular_update
PR0028667,P108224,S1885,Grocery,60.93,0.33,40.82,USD,2024-09-26,,True,promotion
PR0028668,P108225,S1898,Books,51.12,0.0,51.12,USD,2024-01-15,2024-05-01,False,promotion
PR0028669,P108225,S1898,Books,46.53,0.0,46.53,USD,2024-05-02,2024-09-02,False,inventory_clearance
PR0028670,P108225,S1898,Books,40.32,0.31,27.82,USD,2024-09-03,2024-11-29,False,inventory_clearance
PR0028671,P108225,S1898,Books,39.17,0.0,39.17,USD,2024-11-30,2025-03-02,False,promotion
PR0028672,P108225,S1898,Books,45.21,0.0,45.21,USD,2025-03-03,,True,seasonal_sale
PR0028673,P108226,S1587,Fashion,5.27,0.0,5.27,USD,2024-02-08,2024-05-15,False,promotion
PR0028674,P108226,S1587,Fashion,6.15,0.0,6.15,USD,2024-05-16,,True,competitor_price_match
PR0028675,P108227,S1105,Sports,27.97,0.12,24.61,USD,2024-02-21,2024-05-02,False,seasonal_sale
PR0028676,P108227,S1105,Sports,23.93,0.0,23.93,USD,2024-05-03,,True,competitor_price_match
PR0028677,P108228,S1196,Beauty,15.08,0.32,10.25,USD,2024-02-23,2024-05-16,False,promotion
PR0028678,P108228,S1196,Beauty,14.35,0.21,11.34,USD,2024-05-17,2024-08-04,False,seasonal_sale
PR0028679,P108228,S1196,Beauty,16.64,0.08,15.31,USD,2024-08-05,2024-10-02,False,seasonal_sale
PR0028680,P108228,S1196,Beauty,18.0,0.0,18.0,USD,2024-10-03,2024-12-04,False,seasonal_sale
PR0028681,P108228,S1196,Beauty,17.67,0.28,12.72,USD,2024-12-05,,True,inventory_clearance
PR0028682,P108229,S1220,Electronics,25.03,0.0,25.03,USD,2024-01-11,2024-03-17,False,regular_update
PR0028683,P108229,S1220,Electronics,28.43,0.22,22.18,USD,2024-03-18,2024-05-28,False,promotion
PR0028684,P108229,S1220,Electronics,32.56,0.0,32.56,USD,2024-05-29,2024-08-06,False,inventory_clearance
PR0028685,P108229,S1220,Electronics,38.38,0.35,24.95,USD,2024-08-07,,True,inventory_clearance
PR0028686,P108230,S1513,Toys,4.76,0.0,4.76,USD,2024-01-07,2024-05-07,False,competitor_price_match
PR0028687,P108230,S1513,Toys,4.72,0.0,4.72,USD,2024-05-08,2024-09-09,False,seasonal_sale
PR0028688,P108230,S1513,Toys,4.91,0.0,4.91,USD,2024-09-10,,True,regular_update
PR0028689,P108231,S1453,Toys,46.36,0.0,46.36,USD,2024-01-28,2024-05-15,False,competitor_price_match
PR0028690,P108231,S1453,Toys,50.19,0.0,50.19,USD,2024-05-16,2024-08-16,False,competitor_price_match
PR0028691,P108231,S1453,Toys,52.38,0.0,52.38,USD,2024-08-17,,True,competitor_price_match
PR0028692,P108232,S1344,Beauty,9.32,0.0,9.32,USD,2024-02-04,2024-03-14,False,competitor_price_match
PR0028693,P108232,S1344,Beauty,8.53,0.14,7.34,USD,2024-03-15,2024-05-06,False,competitor_price_match
PR0028694,P108232,S1344,Beauty,8.03,0.0,8.03,USD,2024-05-07,,True,regular_update
PR0028695,P108233,S1380,Electronics,23.07,0.0,23.07,USD,2024-02-24,2024-05-04,False,regular_update
PR0028696,P108233,S1380,Electronics,22.12,0.0,22.12,USD,2024-05-05,2024-09-06,False,seasonal_sale
PR0028697,P108233,S1380,Electronics,23.31,0.0,23.31,USD,2024-09-07,,True,competitor_price_match
PR0028698,P108234,S1771,Books,7.51,0.0,7.51,USD,2024-01-01,2024-04-09,False,competitor_price_match
PR0028699,P108234,S1771,Books,7.87,0.0,7.87,USD,2024-04-10,2024-08-16,False,inventory_clearance
PR0028700,P108234,S1771,Books,7.22,0.22,5.63,USD,2024-08-17,2024-12-06,False,competitor_price_match
PR0028701,P108234,S1771,Books,7.48,0.14,6.43,USD,2024-12-07,,True,inventory_clearance
PR0028702,P108235,S1762,Sports,37.15,0.0,37.15,USD,2024-02-11,2024-04-24,False,promotion
PR0028703,P108235,S1762,Sports,43.31,0.0,43.31,USD,2024-04-25,2024-08-25,False,inventory_clearance
PR0028704,P108235,S1762,Sports,38.55,0.08,35.47,USD,2024-08-26,,True,inventory_clearance
PR0028705,P108236,S1300,Grocery,43.07,0.0,43.07,USD,2024-01-25,2024-03-14,False,promotion
PR0028706,P108236,S1300,Grocery,46.94,0.0,46.94,USD,2024-03-15,,True,regular_update
PR0028707,P108237,S1545,Fashion,20.35,0.08,18.72,USD,2024-01-15,2024-03-08,False,competitor_price_match
PR0028708,P108237,S1545,Fashion,23.68,0.16,19.89,USD,2024-03-09,,True,seasonal_sale
PR0028709,P108238,S1327,Home & Kitchen,13.49,0.0,13.49,USD,2024-02-25,2024-06-10,False,regular_update
PR0028710,P108238,S1327,Home & Kitchen,14.07,0.0,14.07,USD,2024-06-11,2024-08-24,False,inventory_clearance
PR0028711,P108238,S1327,Home & Kitchen,14.8,0.0,14.8,USD,2024-08-25,,True,competitor_price_match
PR0028712,P108239,S1496,Grocery,35.66,0.0,35.66,USD,2024-02-16,2024-04-27,False,seasonal_sale
PR0028713,P108239,S1496,Grocery,40.78,0.0,40.78,USD,2024-04-28,2024-07-24,False,competitor_price_match
PR0028714,P108239,S1496,Grocery,34.33,0.0,34.33,USD,2024-07-25,,True,seasonal_sale
PR0028715,P108240,S1152,Sports,23.26,0.11,20.7,USD,2024-02-09,2024-05-01,False,promotion
PR0028716,P108240,S1152,Sports,20.18,0.0,20.18,USD,2024-05-02,,True,inventory_clearance
PR0028717,P108241,S1016,Electronics,33.01,0.0,33.01,USD,2024-01-19,2024-02-24,False,competitor_price_match
PR0028718,P108241,S1016,Electronics,30.07,0.0,30.07,USD,2024-02-25,2024-05-28,False,seasonal_sale
PR0028719,P108241,S1016,Electronics,27.33,0.0,27.33,USD,2024-05-29,,True,seasonal_sale
PR0028720,P108242,S1752,Home & Kitchen,15.21,0.0,15.21,USD,2024-02-20,2024-05-18,False,promotion
PR0028721,P108242,S1752,Home & Kitchen,16.76,0.0,16.76,USD,2024-05-19,2024-07-01,False,promotion
PR0028722,P108242,S1752,Home & Kitchen,18.68,0.0,18.68,USD,2024-07-02,,True,regular_update
PR0028723,P108243,S1014,Beauty,30.66,0.0,30.66,USD,2024-01-07,2024-04-09,False,inventory_clearance
PR0028724,P108243,S1014,Beauty,35.93,0.24,27.31,USD,2024-04-10,,True,competitor_price_match
PR0028725,P108244,S1088,Home & Kitchen,28.15,0.0,28.15,USD,2024-01-02,2024-04-09,False,competitor_price_match
PR0028726,P108244,S1088,Home & Kitchen,28.05,0.07,26.09,USD,2024-04-10,2024-08-13,False,competitor_price_match
PR0028727,P108244,S1088,Home & Kitchen,30.56,0.0,30.56,USD,2024-08-14,2024-12-10,False,competitor_price_match
PR0028728,P108244,S1088,Home & Kitchen,27.3,0.0,27.3,USD,2024-12-11,2025-04-19,False,promotion
PR0028729,P108244,S1088,Home & Kitchen,31.35,0.0,31.35,USD,2025-04-20,,True,seasonal_sale
PR0028730,P108245,S1236,Books,15.07,0.0,15.07,USD,2024-01-09,2024-03-31,False,competitor_price_match
PR0028731,P108245,S1236,Books,12.88,0.2,10.3,USD,2024-04-01,2024-06-12,False,competitor_price_match
PR0028732,P108245,S1236,Books,13.04,0.0,13.04,USD,2024-06-13,,True,inventory_clearance
PR0028733,P108246,S1670,Electronics,12.27,0.0,12.27,USD,2024-01-09,2024-04-01,False,promotion
PR0028734,P108246,S1670,Electronics,14.21,0.32,9.66,USD,2024-04-02,2024-05-25,False,seasonal_sale
PR0028735,P108246,S1670,Electronics,15.87,0.0,15.87,USD,2024-05-26,2024-08-20,False,competitor_price_match
PR0028736,P108246,S1670,Electronics,14.7,0.31,10.14,USD,2024-08-21,,True,seasonal_sale
PR0028737,P108247,S1343,Electronics,12.52,0.0,12.52,USD,2024-02-18,2024-05-22,False,inventory_clearance
PR0028738,P108247,S1343,Electronics,10.85,0.0,10.85,USD,2024-05-23,2024-08-02,False,regular_update
PR0028739,P108247,S1343,Electronics,9.47,0.0,9.47,USD,2024-08-03,2024-10-27,False,inventory_clearance
PR0028740,P108247,S1343,Electronics,10.47,0.0,10.47,USD,2024-10-28,,True,inventory_clearance
PR0028741,P108248,S1601,Sports,29.64,0.0,29.64,USD,2024-01-23,2024-03-01,False,seasonal_sale
PR0028742,P108248,S1601,Sports,27.11,0.0,27.11,USD,2024-03-02,2024-05-16,False,seasonal_sale
PR0028743,P108248,S1601,Sports,23.19,0.19,18.78,USD,2024-05-17,2024-07-09,False,inventory_clearance
PR0028744,P108248,S1601,Sports,25.8,0.0,25.8,USD,2024-07-10,2024-08-20,False,inventory_clearance
PR0028745,P108248,S1601,Sports,24.23,0.0,24.23,USD,2024-08-21,,True,promotion
PR0028746,P108249,S1895,Fashion,33.92,0.0,33.92,USD,2024-02-13,2024-05-13,False,inventory_clearance
PR0028747,P108249,S1895,Fashion,29.95,0.0,29.95,USD,2024-05-14,2024-08-29,False,competitor_price_match
PR0028748,P108249,S1895,Fashion,25.57,0.0,25.57,USD,2024-08-30,,True,inventory_clearance
PR0028749,P108250,S1808,Electronics,33.33,0.0,33.33,USD,2024-02-04,2024-03-28,False,regular_update
PR0028750,P108250,S1808,Electronics,32.67,0.0,32.67,USD,2024-03-29,2024-06-08,False,seasonal_sale
PR0028751,P108250,S1808,Electronics,28.15,0.0,28.15,USD,2024-06-09,,True,inventory_clearance
PR0028752,P108251,S1356,Beauty,20.64,0.0,20.64,USD,2024-01-31,2024-04-19,False,seasonal_sale
PR0028753,P108251,S1356,Beauty,19.03,0.34,12.56,USD,2024-04-20,,True,regular_update
PR0028754,P108252,S1216,Electronics,23.8,0.0,23.8,USD,2024-01-26,2024-05-12,False,competitor_price_match
PR0028755,P108252,S1216,Electronics,21.24,0.0,21.24,USD,2024-05-13,2024-07-06,False,seasonal_sale
PR0028756,P108252,S1216,Electronics,18.27,0.0,18.27,USD,2024-07-07,2024-10-15,False,seasonal_sale
PR0028757,P108252,S1216,Electronics,15.21,0.0,15.21,USD,2024-10-16,,True,promotion
PR0028758,P108253,S1143,Beauty,9.3,0.24,7.07,USD,2024-01-10,2024-03-09,False,inventory_clearance
PR0028759,P108253,S1143,Beauty,8.93,0.35,5.8,USD,2024-03-10,2024-06-28,False,inventory_clearance
PR0028760,P108253,S1143,Beauty,8.98,0.0,8.98,USD,2024-06-29,2024-09-04,False,competitor_price_match
PR0028761,P108253,S1143,Beauty,9.68,0.0,9.68,USD,2024-09-05,,True,inventory_clearance
PR0028762,P108254,S1761,Sports,9.5,0.0,9.5,USD,2024-02-22,2024-06-04,False,regular_update
PR0028763,P108254,S1761,Sports,9.13,0.0,9.13,USD,2024-06-05,2024-07-19,False,seasonal_sale
PR0028764,P108254,S1761,Sports,7.82,0.31,5.4,USD,2024-07-20,2024-09-14,False,promotion
PR0028765,P108254,S1761,Sports,8.98,0.0,8.98,USD,2024-09-15,,True,promotion
PR0028766,P108255,S1226,Grocery,34.81,0.0,34.81,USD,2024-01-31,2024-04-12,False,competitor_price_match
PR0028767,P108255,S1226,Grocery,40.5,0.0,40.5,USD,2024-04-13,2024-06-18,False,regular_update
PR0028768,P108255,S1226,Grocery,47.78,0.0,47.78,USD,2024-06-19,,True,inventory_clearance
PR0028769,P108256,S1683,Books,30.78,0.0,30.78,USD,2024-02-07,2024-04-06,False,seasonal_sale
PR0028770,P108256,S1683,Books,28.31,0.0,28.31,USD,2024-04-07,2024-05-18,False,promotion
PR0028771,P108256,S1683,Books,31.48,0.24,23.92,USD,2024-05-19,2024-07-28,False,seasonal_sale
PR0028772,P108256,S1683,Books,30.28,0.0,30.28,USD,2024-07-29,,True,competitor_price_match
PR0028773,P108257,S1892,Sports,11.9,0.0,11.9,USD,2024-01-11,2024-02-16,False,seasonal_sale
PR0028774,P108257,S1892,Sports,10.34,0.0,10.34,USD,2024-02-17,,True,seasonal_sale
PR0028775,P108258,S1687,Toys,30.92,0.25,23.19,USD,2024-01-17,2024-03-08,False,inventory_clearance
PR0028776,P108258,S1687,Toys,33.28,0.0,33.28,USD,2024-03-09,2024-06-20,False,inventory_clearance
PR0028777,P108258,S1687,Toys,29.72,0.0,29.72,USD,2024-06-21,2024-08-04,False,regular_update
PR0028778,P108258,S1687,Toys,34.96,0.0,34.96,USD,2024-08-05,,True,inventory_clearance
PR0028779,P108259,S1266,Electronics,41.31,0.0,41.31,USD,2024-01-29,2024-04-18,False,promotion
PR0028780,P108259,S1266,Electronics,43.61,0.0,43.61,USD,2024-04-19,2024-08-01,False,seasonal_sale
PR0028781,P108259,S1266,Electronics,37.02,0.0,37.02,USD,2024-08-02,2024-09-15,False,seasonal_sale
PR0028782,P108259,S1266,Electronics,30.56,0.26,22.61,USD,2024-09-16,,True,seasonal_sale
PR0028783,P108260,S1018,Beauty,35.36,0.3,24.75,USD,2024-02-18,2024-05-31,False,seasonal_sale
PR0028784,P108260,S1018,Beauty,30.6,0.3,21.42,USD,2024-06-01,2024-08-15,False,regular_update
PR0028785,P108260,S1018,Beauty,30.13,0.0,30.13,USD,2024-08-16,2024-10-04,False,seasonal_sale
PR0028786,P108260,S1018,Beauty,32.84,0.0,32.84,USD,2024-10-05,,True,seasonal_sale
PR0028787,P108261,S1862,Toys,55.02,0.27,40.16,USD,2024-01-02,2024-02-28,False,promotion
PR0028788,P108261,S1862,Toys,50.96,0.0,50.96,USD,2024-02-29,,True,regular_update
PR0028789,P108262,S1589,Home & Kitchen,40.24,0.29,28.57,USD,2024-01-19,2024-03-27,False,regular_update
PR0028790,P108262,S1589,Home & Kitchen,38.43,0.0,38.43,USD,2024-03-28,,True,promotion
PR0028791,P108263,S1593,Home & Kitchen,68.61,0.0,68.61,USD,2024-02-16,2024-04-12,False,promotion
PR0028792,P108263,S1593,Home & Kitchen,75.42,0.0,75.42,USD,2024-04-13,2024-07-13,False,regular_update
PR0028793,P108263,S1593,Home & Kitchen,85.71,0.0,85.71,USD,2024-07-14,2024-11-05,False,inventory_clearance
PR0028794,P108263,S1593,Home & Kitchen,78.81,0.2,63.05,USD,2024-11-06,,True,promotion
PR0028795,P108264,S1844,Grocery,37.51,0.0,37.51,USD,2024-02-07,2024-05-09,False,inventory_clearance
PR0028796,P108264,S1844,Grocery,40.7,0.0,40.7,USD,2024-05-10,2024-08-09,False,regular_update
PR0028797,P108264,S1844,Grocery,41.91,0.11,37.3,USD,2024-08-10,2024-11-14,False,promotion
PR0028798,P108264,S1844,Grocery,47.75,0.0,47.75,USD,2024-11-15,,True,regular_update
PR0028799,P108265,S1574,Home & Kitchen,18.35,0.0,18.35,USD,2024-02-08,2024-04-12,False,regular_update
PR0028800,P108265,S1574,Home & Kitchen,19.22,0.0,19.22,USD,2024-04-13,2024-05-19,False,regular_update
PR0028801,P108265,S1574,Home & Kitchen,20.74,0.0,20.74,USD,2024-05-20,2024-07-06,False,competitor_price_match
PR0028802,P108265,S1574,Home & Kitchen,24.43,0.0,24.43,USD,2024-07-07,,True,competitor_price_match
PR0028803,P108266,S1558,Beauty,89.94,0.0,89.94,USD,2024-01-21,2024-04-07,False,regular_update
PR0028804,P108266,S1558,Beauty,86.68,0.0,86.68,USD,2024-04-08,2024-06-24,False,regular_update
PR0028805,P108266,S1558,Beauty,75.51,0.0,75.51,USD,2024-06-25,2024-08-28,False,seasonal_sale
PR0028806,P108266,S1558,Beauty,85.77,0.0,85.77,USD,2024-08-29,2024-11-19,False,promotion
PR0028807,P108266,S1558,Beauty,78.15,0.08,71.9,USD,2024-11-20,,True,competitor_price_match
PR0028808,P108267,S1184,Toys,43.54,0.0,43.54,USD,2024-01-29,2024-03-15,False,competitor_price_match
PR0028809,P108267,S1184,Toys,38.17,0.0,38.17,USD,2024-03-16,,True,competitor_price_match
PR0028810,P108268,S1390,Home & Kitchen,26.73,0.0,26.73,USD,2024-01-17,2024-02-22,False,regular_update
PR0028811,P108268,S1390,Home & Kitchen,31.47,0.0,31.47,USD,2024-02-23,2024-06-10,False,regular_update
PR0028812,P108268,S1390,Home & Kitchen,35.02,0.0,35.02,USD,2024-06-11,,True,inventory_clearance
PR0028813,P108269,S1157,Books,13.84,0.0,13.84,USD,2024-01-21,2024-05-06,False,regular_update
PR0028814,P108269,S1157,Books,16.18,0.25,12.13,USD,2024-05-07,,True,promotion
PR0028815,P108270,S1886,Grocery,9.38,0.0,9.38,USD,2024-01-28,2024-03-29,False,seasonal_sale
PR0028816,P108270,S1886,Grocery,10.87,0.14,9.35,USD,2024-03-30,2024-07-03,False,promotion
PR0028817,P108270,S1886,Grocery,11.36,0.0,11.36,USD,2024-07-04,2024-10-19,False,promotion
PR0028818,P108270,S1886,Grocery,12.08,0.0,12.08,USD,2024-10-20,2025-01-01,False,competitor_price_match
PR0028819,P108270,S1886,Grocery,12.03,0.0,12.03,USD,2025-01-02,,True,seasonal_sale
PR0028820,P108271,S1451,Beauty,22.85,0.0,22.85,USD,2024-02-07,2024-04-17,False,promotion
PR0028821,P108271,S1451,Beauty,24.31,0.0,24.31,USD,2024-04-18,2024-06-20,False,competitor_price_match
PR0028822,P108271,S1451,Beauty,26.26,0.18,21.53,USD,2024-06-21,2024-08-10,False,promotion
PR0028823,P108271,S1451,Beauty,28.03,0.0,28.03,USD,2024-08-11,2024-10-22,False,competitor_price_match
PR0028824,P108271,S1451,Beauty,25.34,0.0,25.34,USD,2024-10-23,,True,promotion
PR0028825,P108272,S1805,Grocery,36.53,0.0,36.53,USD,2024-02-07,2024-05-30,False,regular_update
PR0028826,P108272,S1805,Grocery,33.63,0.0,33.63,USD,2024-05-31,2024-07-26,False,competitor_price_match
PR0028827,P108272,S1805,Grocery,37.22,0.0,37.22,USD,2024-07-27,,True,seasonal_sale
PR0028828,P108273,S1598,Books,13.74,0.0,13.74,USD,2024-02-17,2024-05-16,False,inventory_clearance
PR0028829,P108273,S1598,Books,13.03,0.0,13.03,USD,2024-05-17,2024-09-13,False,seasonal_sale
PR0028830,P108273,S1598,Books,14.39,0.34,9.5,USD,2024-09-14,,True,regular_update
