event_id,event_time,customer_id,session_id,event_type,product_id,device_type,traffic_channel,region,quantity,user_agent_family,ingestion_time
E000060159,2025-12-08 02:25:58,C100636,SESS52537734,page_view,P103701,mobile,paid_search,Middle East,1,Chrome,2025-12-08 02:28:58
E000060160,2026-02-21 04:34:56,C122052,SESS16533789,remove_from_cart,P105174,mobile,social,Middle East,1,Chrome,2026-02-21 04:37:56
E000060161,2025-12-11 21:31:07,C121840,SESS86961458,checkout_start,P111915,desktop,email,Asia Pacific,1,Amazon_App,2025-12-11 21:32:07
E000060162,2026-03-12 11:17:14,C117346,SESS29709481,page_view,P100377,mobile,social,Middle East,1,Safari,2026-03-12 11:17:14
E000060163,2026-03-09 23:29:41,C118923,SESS70806616,search,P103431,desktop,organic,Latin America,1,Chrome,2026-03-09 23:40:41
E000060164,2026-03-21 12:42:20,C115686,SESS68547586,search,P105517,desktop,social,Europe,1,Chrome,2026-03-21 12:48:20
E000060165,2026-03-10 19:41:40,C113345,SESS66212244,search,P110527,desktop,email,Middle East,3,Safari,2026-03-10 19:41:40
E000060166,2025-12-04 00:26:41,C109982,SESS82292092,product_view,P107667,tablet,organic,Latin America,1,Chrome,2025-12-04 00:26:41
E000060167,2026-03-29 19:09:57,C120492,SESS42482300,remove_from_cart,P105556,mobile,paid_search,Asia Pacific,3,Amazon_App,2026-03-29 19:12:57
E000060168,2025-11-17 15:36:01,C110043,SESS74160259,product_view,P100774,desktop,email,Europe,3,Amazon_App,2025-11-17 15:36:01
E000060169,2025-12-28 04:37:15,C117226,SESS16617402,add_to_cart,P109205,desktop,email,Asia Pacific,1,Chrome,2025-12-28 04:52:15
E000060170,2026-02-11 18:21:29,C112630,SESS73489433,search,P108274,mobile,direct,North America,1,Firefox,2026-02-11 18:34:29
E000060171,2026-01-16 09:47:42,C100710,SESS81294327,page_view,P107232,mobile,paid_search,Asia Pacific,2,Chrome,2026-01-16 09:48:42
E000060172,2026-01-08 07:06:21,C101951,SESS63484654,page_view,P109771,desktop,affiliate,Latin America,1,Safari,2026-01-08 07:07:21
E000060173,2025-11-26 13:37:18,C113063,SESS73494068,product_view,P102991,mobile,organic,North America,2,Chrome,2025-11-26 13:37:18
E000060174,2026-03-09 16:04:55,C104388,SESS42735742,product_view,P110863,mobile,organic,North America,1,Edge,2026-03-09 16:18:55
E000060175,2026-03-23 04:40:25,C117699,SESS91145121,page_view,P109338,desktop,organic,Europe,5,Chrome,2026-03-23 04:44:25
E000060176,2025-12-09 06:18:07,C113776,SESS68766593,page_view,P108033,desktop,paid_search,Latin America,2,Edge,2025-12-09 06:22:07
E000060177,2026-01-29 21:12:19,C102478,SESS87990136,checkout_start,P103584,desktop,paid_search,North America,1,Amazon_App,2026-01-29 21:15:19
E000060178,2025-11-11 06:07:31,C101501,SESS69066349,add_to_cart,P111365,mobile,social,Latin America,2,Safari,2025-11-11 06:14:31
E000060179,2026-02-15 21:48:27,C122594,SESS80172659,search,P109298,desktop,affiliate,North America,5,Chrome,2026-02-15 21:50:27
E000060180,2026-01-13 17:52:56,C109309,SESS95935938,search,P100346,mobile,organic,Asia Pacific,2,Safari,2026-01-13 17:52:56
E000060181,2025-10-08 05:50:44,C111741,SESS67665761,product_view,P103073,mobile,email,North America,5,Chrome,2025-10-08 05:52:44
E000060182,2026-03-31 06:03:54,C107321,SESS21604715,product_view,P100013,mobile,social,North America,1,Chrome,2026-03-31 06:04:54
E000060183,2026-02-12 20:45:22,C107248,SESS86649198,add_to_cart,P104362,tablet,email,Latin America,1,Safari,2026-02-12 20:45:22
E000060184,2026-03-26 22:38:15,C110240,SESS74011343,product_view,P100838,mobile,social,Middle East,1,Edge,2026-03-26 22:41:15
E000060185,2025-12-08 22:20:24,C114673,SESS70927033,search,P108783,mobile,paid_search,Middle East,1,Firefox,2025-12-08 22:22:24
E000060186,2026-02-06 11:15:01,C119140,SESS22248459,product_view,P104390,mobile,direct,Asia Pacific,2,Firefox,2026-02-06 11:18:01
E000060187,2026-03-16 07:48:58,C118545,SESS71870442,page_view,P100386,mobile,paid_search,Asia Pacific,3,Amazon_App,2026-03-16 07:48:58
E000060188,2025-12-04 08:51:25,C118617,SESS40402800,remove_from_cart,P102276,mobile,organic,Middle East,1,Chrome,2025-12-04 09:01:25
E000060189,2026-01-05 04:11:38,C123852,SESS33483069,product_view,P101873,desktop,paid_search,Asia Pacific,1,Amazon_App,2026-01-05 04:15:38
E000060190,2025-10-30 21:45:57,C120496,SESS98828069,search,P111985,tablet,affiliate,Middle East,1,Firefox,2025-10-30 21:51:57
E000060191,2026-03-09 10:47:18,C118647,SESS93907149,add_to_cart,P110357,mobile,organic,Asia Pacific,1,Safari,2026-03-09 10:47:18
E000060192,2026-01-13 08:12:06,C108135,SESS30910134,remove_from_cart,P110376,mobile,organic,Asia Pacific,1,Amazon_App,2026-01-13 08:16:06
E000060193,2025-11-24 13:04:16,C106316,SESS91716748,search,P110401,mobile,social,Asia Pacific,2,Safari,2025-11-24 13:06:16
E000060194,2025-12-21 09:45:16,C110900,SESS59870200,page_view,P101057,desktop,organic,Europe,1,Safari,2025-12-21 09:52:16
E000060195,2025-12-12 06:18:19,C102615,SESS66631998,page_view,P102153,mobile,email,Middle East,4,Chrome,2025-12-12 06:21:19
E000060196,2025-11-10 20:10:31,C103454,SESS44593435,add_to_cart,P105777,mobile,organic,Middle East,1,Amazon_App,2025-11-10 20:16:31
E000060197,2025-11-09 20:54:54,C100301,SESS31910842,add_to_cart,P108683,mobile,organic,North America,2,Safari,2025-11-09 20:57:54
E000060198,2026-02-19 17:39:51,C105939,SESS60771547,product_view,P104871,mobile,affiliate,Middle East,2,Chrome,2026-02-19 17:41:51
E000060199,2026-03-14 14:16:36,C104019,SESS12603563,search,P101856,desktop,direct,Europe,1,Chrome,2026-03-14 14:21:36
E000060200,2026-02-18 12:33:45,C117331,SESS90722770,page_view,P109478,desktop,social,Latin America,1,Amazon_App,2026-02-18 12:34:45
E000060201,2026-03-16 13:00:24,C111345,SESS88328882,page_view,P109007,desktop,social,Latin America,5,Chrome,2026-03-16 13:00:24
E000060202,2026-03-24 21:11:23,C114881,SESS43990309,page_view,P100351,mobile,organic,Latin America,1,Chrome,2026-03-24 21:12:23
E000060203,2026-01-17 10:43:11,C106025,SESS97821448,page_view,P108603,desktop,direct,Middle East,1,Chrome,2026-01-17 10:44:11
E000060204,2026-02-17 15:38:48,C121024,SESS45463107,search,P104100,mobile,email,Middle East,1,Edge,2026-02-17 15:46:48
E000060205,2026-03-19 14:57:13,C123058,SESS74697750,page_view,P110612,mobile,organic,North America,2,Firefox,2026-03-19 15:03:13
E000060206,2025-10-18 09:12:14,C104432,SESS84716795,purchase_click,P106112,mobile,email,North America,2,Safari,2025-10-18 09:19:14
E000060207,2025-11-13 06:29:08,C113479,SESS15683644,checkout_start,P103187,mobile,email,Asia Pacific,1,Edge,2025-11-13 06:29:08
E000060208,2026-02-27 00:49:43,C102385,SESS49010901,search,P111240,mobile,direct,Middle East,1,Chrome,2026-02-27 00:53:43
E000060209,2026-03-21 17:16:50,C113599,SESS17132841,product_view,P103449,mobile,social,Europe,1,Firefox,2026-03-21 17:23:50
E000060210,2026-01-21 10:12:37,C113816,SESS25013437,checkout_start,P111277,mobile,email,North America,1,Firefox,2026-01-21 10:12:37
E000060211,2025-12-29 08:55:29,C108207,SESS11084637,product_view,P109118,desktop,organic,Asia Pacific,1,Chrome,2025-12-29 08:56:29
E000060212,2025-10-27 03:25:17,C101664,SESS97795223,page_view,P100016,mobile,direct,Europe,1,Chrome,2025-10-27 03:27:17
E000060213,2025-11-09 11:42:28,C100108,SESS29739894,search,P101651,mobile,organic,Middle East,1,Safari,2025-11-09 11:45:28
E000060214,2025-11-27 16:03:55,C122231,SESS29242687,search,P100789,desktop,affiliate,Middle East,2,Safari,2025-11-27 16:09:55
E000060215,2026-03-01 17:24:49,C114092,SESS91448308,page_view,P105412,mobile,organic,Latin America,1,Safari,2026-03-01 17:25:49
E000060216,2026-03-03 04:36:34,C112642,SESS41237766,page_view,P107289,desktop,direct,Europe,1,Edge,2026-03-03 04:37:34
E000060217,2025-12-20 06:25:08,C105466,SESS18936887,product_view,P101683,tablet,organic,North America,1,Chrome,2025-12-20 06:33:08
E000060218,2026-01-28 03:45:22,C116739,SESS80634636,page_view,P101914,tablet,organic,Latin America,1,Chrome,2026-01-28 03:45:22
E000060219,2025-10-25 06:19:58,C110729,SESS86309062,search,P108677,mobile,organic,Middle East,1,Safari,2025-10-25 06:20:58
E000060220,2025-12-30 02:24:38,C124968,SESS95169703,page_view,P107901,mobile,organic,Middle East,3,Chrome,2025-12-30 02:24:38
E000060221,2025-11-05 16:58:04,C123722,SESS69395275,remove_from_cart,P100970,desktop,organic,Latin America,1,Edge,2025-11-05 17:03:04
E000060222,2026-02-08 11:03:39,C117710,SESS87869890,search,P103259,mobile,social,Latin America,1,Firefox,2026-02-08 11:08:39
E000060223,2025-12-13 01:06:55,C120614,SESS69205456,search,P102379,desktop,social,Latin America,2,Amazon_App,2025-12-13 01:06:55
E000060224,2026-02-10 10:41:32,C106339,SESS76618643,product_view,P106610,mobile,direct,Asia Pacific,1,Amazon_App,2026-02-10 10:42:32
E000060225,2026-02-17 12:31:46,C110477,SESS11172163,page_view,P107082,mobile,direct,Latin America,3,Chrome,2026-02-17 12:32:46
E000060226,2026-01-16 10:51:17,C117503,SESS48291885,page_view,P110988,desktop,direct,Latin America,1,Chrome,2026-01-16 11:01:17
E000060227,2026-02-16 04:13:29,C119845,SESS67461412,search,P110941,mobile,paid_search,Asia Pacific,3,Chrome,2026-02-16 04:13:29
E000060228,2026-01-03 03:55:30,C103126,SESS20848231,page_view,P105169,mobile,direct,North America,1,Safari,2026-01-03 04:00:30
E000060229,2026-03-23 17:55:19,C112977,SESS84397762,page_view,P107499,mobile,paid_search,Latin America,1,Firefox,2026-03-23 17:55:19
E000060230,2026-03-18 18:28:37,C120117,SESS43029600,add_to_cart,P107218,mobile,organic,Latin America,1,Safari,2026-03-18 18:32:37
E000060231,2025-11-19 11:18:53,C105122,SESS65798861,add_to_cart,P105681,desktop,organic,Latin America,1,Chrome,2025-11-19 11:37:53
E000060232,2025-10-04 06:19:45,C120763,SESS52288526,page_view,P102670,mobile,direct,North America,3,Edge,2025-10-04 06:29:45
E000060233,2025-12-01 10:45:48,C111516,SESS86357609,page_view,P107415,mobile,organic,Europe,5,Chrome,2025-12-01 10:46:48
E000060234,2026-02-16 16:03:31,C118934,SESS69594432,product_view,P109645,mobile,affiliate,Europe,1,Edge,2026-02-16 16:03:31
E000060235,2026-02-26 00:28:52,C113179,SESS99593010,page_view,P104614,mobile,organic,Latin America,1,Firefox,2026-02-26 00:36:52
E000060236,2026-03-10 14:46:37,C117119,SESS68228975,add_to_cart,P103899,tablet,social,Asia Pacific,1,Amazon_App,2026-03-10 14:46:37
E000060237,2025-12-20 10:30:31,C123315,SESS76409031,search,P104101,tablet,organic,Europe,2,Firefox,2025-12-20 10:31:31
E000060238,2025-12-26 13:55:59,C113271,SESS37104966,product_view,P103665,mobile,organic,Europe,3,Edge,2025-12-26 13:55:59
E000060239,2026-01-07 12:49:03,C123889,SESS39882513,add_to_cart,P108767,mobile,social,Middle East,3,Chrome,2026-01-07 12:52:03
E000060240,2026-03-05 09:54:19,C124938,SESS40025477,purchase_click,P102191,mobile,direct,Latin America,1,Amazon_App,2026-03-05 09:54:19
E000060241,2025-12-08 05:29:01,C121035,SESS87522614,purchase_click,P104319,mobile,paid_search,Europe,1,Chrome,2025-12-08 05:56:01
E000060242,2026-03-28 04:38:37,C101587,SESS19879258,product_view,P105243,mobile,email,Middle East,1,Safari,2026-03-28 04:40:37
E000060243,2026-01-30 08:10:43,C120919,SESS69984548,product_view,P102564,tablet,direct,North America,1,Amazon_App,2026-01-30 08:13:43
E000060244,2025-10-22 08:55:03,C116371,SESS33601508,purchase_click,P105100,desktop,paid_search,Europe,2,Chrome,2025-10-22 09:05:03
E000060245,2026-03-02 06:16:27,C123439,SESS27616174,product_view,P105792,desktop,paid_search,Europe,1,Edge,2026-03-02 06:31:27
E000060246,2026-03-26 19:05:37,C103962,SESS80163238,add_to_cart,P104688,mobile,paid_search,North America,1,Edge,2026-03-26 19:05:37
E000060247,2026-01-31 20:37:52,C107798,SESS22694376,page_view,P101515,mobile,organic,Asia Pacific,1,Chrome,2026-01-31 20:42:52
E000060248,2026-02-21 07:36:38,C117127,SESS48620745,page_view,P111477,mobile,organic,Middle East,1,Chrome,2026-02-21 07:37:38
E000060249,2025-11-14 15:59:30,C120022,SESS30467733,page_view,P105776,desktop,paid_search,Asia Pacific,4,Firefox,2025-11-14 15:59:30
E000060250,2025-12-30 02:22:04,C107573,SESS68763596,search,P107994,mobile,paid_search,Asia Pacific,1,Edge,2025-12-30 02:23:04
E000060251,2025-10-27 12:17:19,C121817,SESS39294888,page_view,P107700,desktop,email,Latin America,4,Firefox,2025-10-27 12:19:19
E000060252,2025-11-10 12:47:14,C116227,SESS48566270,search,P106131,tablet,social,Latin America,1,Amazon_App,2025-11-10 12:51:14
E000060253,2026-02-01 13:48:48,C114929,SESS26192700,page_view,P109740,mobile,paid_search,North America,1,Amazon_App,2026-02-01 13:55:48
E000060254,2025-12-26 07:21:41,C109633,SESS38500348,product_view,P106881,mobile,social,Middle East,1,Amazon_App,2025-12-26 07:21:41
E000060255,2025-11-16 18:43:21,C101890,SESS56362382,page_view,P106268,mobile,social,North America,5,Chrome,2025-11-16 18:44:21
E000060256,2025-10-01 02:13:35,C100034,SESS76491727,product_view,P107032,mobile,affiliate,Asia Pacific,1,Chrome,2025-10-01 02:16:35
E000060257,2025-10-12 23:52:02,C109235,SESS68603131,product_view,P108664,mobile,organic,Latin America,1,Chrome,2025-10-12 23:52:02
E000060258,2025-10-05 10:47:26,C106773,SESS21258762,page_view,P100663,mobile,direct,Asia Pacific,1,Chrome,2025-10-05 10:58:26
E000060259,2025-10-11 11:05:23,C122218,SESS60462415,search,P104780,mobile,paid_search,Europe,1,Edge,2025-10-11 11:06:23
E000060260,2025-10-21 11:19:55,C107474,SESS38711160,product_view,P102672,mobile,direct,Asia Pacific,1,Firefox,2025-10-21 11:23:55
E000060261,2026-03-25 02:15:33,C112805,SESS83697776,product_view,P105723,desktop,affiliate,Middle East,1,Firefox,2026-03-25 02:17:33
E000060262,2025-12-07 14:05:47,C112020,SESS29525895,purchase_click,P101256,mobile,direct,Latin America,1,Chrome,2025-12-07 14:05:47
E000060263,2025-10-26 21:30:23,C122259,SESS99038550,product_view,P106501,desktop,organic,Middle East,1,Chrome,2025-10-26 21:33:23
E000060264,2025-12-26 17:20:16,C101607,SESS99763530,search,P110567,mobile,organic,Latin America,1,Edge,2025-12-26 17:24:16
E000060265,2025-10-03 13:49:41,C116756,SESS10940100,page_view,P105241,desktop,paid_search,Middle East,1,Chrome,2025-10-03 13:50:41
E000060266,2025-10-19 09:41:29,C100779,SESS82754698,search,P100991,mobile,organic,Europe,1,Firefox,2025-10-19 09:48:29
E000060267,2025-12-10 13:20:43,C117988,SESS64134720,purchase_click,P107951,mobile,social,Latin America,1,Amazon_App,2025-12-10 13:25:43
E000060268,2025-11-21 16:15:47,C105016,SESS60639728,add_to_cart,P101771,mobile,paid_search,Middle East,1,Amazon_App,2025-11-21 16:18:47
E000060269,2026-02-05 17:39:33,C121750,SESS72356890,checkout_start,P101817,mobile,social,Europe,1,Safari,2026-02-05 17:43:33
E000060270,2025-11-18 12:07:14,C123231,SESS71444005,search,P111576,mobile,organic,Latin America,3,Amazon_App,2025-11-18 12:15:14
E000060271,2026-01-01 16:32:54,C112658,SESS45860626,product_view,P111673,mobile,organic,Asia Pacific,1,Chrome,2026-01-01 16:32:54
E000060272,2025-11-07 17:50:13,C104187,SESS22950285,page_view,P104810,mobile,email,Middle East,1,Amazon_App,2025-11-07 17:58:13
E000060273,2025-12-25 22:11:47,C108572,SESS99160952,add_to_cart,P108506,mobile,social,Europe,1,Firefox,2025-12-25 22:11:47
E000060274,2025-11-24 14:47:07,C109417,SESS44208140,purchase_click,P101276,mobile,paid_search,Latin America,5,Chrome,2025-11-24 14:54:07
E000060275,2026-03-18 21:58:52,C118413,SESS83719694,remove_from_cart,P100304,mobile,paid_search,Latin America,1,Chrome,2026-03-18 21:59:52
E000060276,2025-10-16 06:22:33,C121013,SESS61316626,checkout_start,P103356,desktop,social,Asia Pacific,1,Safari,2025-10-16 06:23:33
E000060277,2025-12-14 05:37:13,C119118,SESS85376006,search,P104340,mobile,affiliate,Asia Pacific,2,Chrome,2025-12-14 05:44:13
E000060278,2026-01-15 22:05:02,C109835,SESS69114627,purchase_click,P111081,mobile,paid_search,Middle East,1,Edge,2026-01-15 22:08:02
E000060279,2025-11-25 12:10:49,C108204,SESS45713687,product_view,P102701,mobile,direct,Europe,2,Safari,2025-11-25 12:12:49
E000060280,2026-01-22 15:08:47,C106950,SESS35448682,page_view,P106306,mobile,organic,Europe,2,Chrome,2026-01-22 15:09:47
E000060281,2026-03-02 07:49:01,C108098,SESS56411641,search,P108286,mobile,affiliate,North America,1,Safari,2026-03-02 07:49:01
E000060282,2025-10-26 17:57:35,C120571,SESS73543184,page_view,P109567,desktop,direct,Latin America,1,Edge,2025-10-26 18:01:35
E000060283,2026-02-07 06:47:28,C112592,SESS98301326,product_view,P104281,desktop,email,North America,1,Edge,2026-02-07 06:47:28
E000060284,2026-02-06 12:17:00,C101085,SESS35885189,product_view,P109523,tablet,organic,Latin America,5,Chrome,2026-02-06 12:28:00
E000060285,2025-10-25 11:32:46,C123000,SESS87882805,product_view,P108599,desktop,social,North America,4,Safari,2025-10-25 11:33:46
E000060286,2025-11-04 23:15:01,C113033,SESS30379131,checkout_start,P110269,desktop,paid_search,Asia Pacific,2,Chrome,2025-11-04 23:18:01
E000060287,2025-11-25 21:09:06,C110475,SESS26973405,add_to_cart,P106315,tablet,organic,Europe,1,Firefox,2025-11-25 21:15:06
E000060288,2025-11-22 06:04:44,C103722,SESS64964087,page_view,P104893,desktop,direct,Latin America,1,Safari,2025-11-22 06:08:44
E000060289,2026-02-05 00:11:17,C120879,SESS94542520,product_view,P109050,mobile,email,Latin America,2,Safari,2026-02-05 00:17:17
E000060290,2025-11-30 14:34:52,C121216,SESS50534121,product_view,P100608,desktop,paid_search,North America,2,Amazon_App,2025-11-30 14:36:52
E000060291,2026-03-19 21:15:06,C115016,SESS80409628,checkout_start,P104115,desktop,paid_search,Middle East,1,Amazon_App,2026-03-19 21:16:06
E000060292,2026-01-05 08:37:21,C122413,SESS14796867,product_view,P109513,desktop,direct,Europe,1,Amazon_App,2026-01-05 08:49:21
E000060293,2025-10-05 19:42:46,C115869,SESS89602752,add_to_cart,P104280,mobile,organic,Europe,1,Safari,2025-10-05 19:45:46
E000060294,2025-10-28 23:48:14,C117942,SESS73002132,search,P107786,mobile,email,Middle East,1,Edge,2025-10-28 23:48:14
E000060295,2026-01-10 15:30:57,C122317,SESS40127235,product_view,P104191,desktop,paid_search,Asia Pacific,2,Firefox,2026-01-10 15:30:57
E000060296,2025-11-12 07:17:13,C105731,SESS92132199,page_view,P102997,mobile,organic,Middle East,2,Safari,2025-11-12 07:17:13
E000060297,2026-01-09 05:29:41,C110550,SESS31781682,add_to_cart,P105508,mobile,organic,Europe,2,Edge,2026-01-09 05:29:41
E000060298,2026-03-10 04:17:58,C107280,SESS27141724,product_view,P101204,desktop,organic,Asia Pacific,1,Firefox,2026-03-10 04:18:58
E000060299,2026-02-19 08:11:48,C105420,SESS86755120,remove_from_cart,P109117,mobile,paid_search,Middle East,2,Edge,2026-02-19 08:16:48
E000060300,2025-10-19 10:29:45,C108211,SESS39524921,product_view,P106617,desktop,organic,Latin America,1,Safari,2025-10-19 10:36:45
E000060301,2026-02-24 23:37:09,C112395,SESS84619299,checkout_start,P111033,mobile,organic,Europe,3,Edge,2026-02-24 23:37:09
E000060302,2025-10-22 02:15:46,C103929,SESS48189512,product_view,P102483,mobile,social,Asia Pacific,1,Firefox,2025-10-22 02:15:46
E000060303,2026-02-18 15:19:33,C103035,SESS55987931,page_view,P109725,desktop,paid_search,Europe,1,Safari,2026-02-18 15:30:33
E000060304,2026-03-30 01:03:47,C105192,SESS45773462,product_view,P102276,mobile,organic,Europe,2,Chrome,2026-03-30 01:03:47
E000060305,2025-11-07 22:23:26,C107684,SESS35220788,search,P105968,mobile,social,Latin America,3,Edge,2025-11-07 22:30:26
E000060306,2025-10-07 19:23:44,C106493,SESS57733712,product_view,P107152,desktop,affiliate,North America,1,Safari,2025-10-07 19:23:44
