review_id,review_time,customer_id,product_id,rating,review_title,verified_purchase,helpful_votes,sentiment_score,source_file_date,batch_loaded_at
R00023008,2025-12-28 07:14:23,C106306,P109154,4,Needs improvement,False,1,0.638,2025-12-28,2026-01-03 07:14:23
R00023009,2026-03-10 15:23:18,C102783,P107612,5,Not as expected,True,2,0.752,2026-03-10,2026-03-12 15:23:18
R00023010,2025-10-23 23:48:08,C119894,P102461,5,Not as expected,True,3,0.159,2025-10-23,2025-10-24 23:48:08
R00023011,2026-02-03 05:25:41,C111596,P103108,1,Average item,False,0,0.689,2026-02-03,2026-02-08 05:25:41
R00023012,2026-03-08 11:56:27,C119198,P102983,5,Fast shipping,True,2,0.638,2026-03-08,2026-03-13 11:56:27
R00023013,2025-10-16 01:22:24,C102724,P110983,1,Excellent,True,3,-0.403,2025-10-16,2025-10-19 01:22:24
R00023014,2026-03-05 07:35:36,C105836,P102211,3,Excellent,True,2,0.395,2026-03-05,2026-03-09 07:35:36
R00023015,2026-01-17 09:37:13,C107445,P100124,4,Would buy again,True,3,0.026,2026-01-17,2026-01-19 09:37:13
R00023016,2025-12-19 03:46:09,C117159,P100238,4,Excellent,True,0,0.372,2025-12-19,2025-12-25 03:46:09
R00023017,2025-11-15 12:39:39,C106163,P104490,5,Fast shipping,True,1,0.88,2025-11-15,2025-11-17 12:39:39
R00023018,2026-01-03 03:19:47,C106599,P101494,1,Not as expected,True,0,0.838,2026-01-03,2026-01-04 03:19:47
R00023019,2025-11-18 20:47:25,C105466,P108298,3,Good quality,True,2,0.417,2025-11-18,2025-11-24 20:47:25
R00023020,2025-11-17 14:43:10,C110364,P105008,5,Great value,True,3,0.336,2025-11-17,2025-11-23 14:43:10
R00023021,2026-02-21 16:25:11,C110048,P105467,5,Would buy again,True,0,0.464,2026-02-21,2026-02-26 16:25:11
R00023022,2026-03-08 09:35:31,C112200,P101847,3,Fast shipping,True,2,0.621,2026-03-08,2026-03-09 09:35:31
R00023023,2025-11-21 06:22:01,C117833,P104363,5,Average item,False,3,0.126,2025-11-21,2025-11-23 06:22:01
R00023024,2026-02-26 09:47:49,C110654,P101824,5,Not as expected,True,1,0.185,2026-02-26,2026-03-02 09:47:49
R00023025,2026-01-05 16:59:39,C103067,P100515,5,Would buy again,True,2,0.573,2026-01-05,2026-01-11 16:59:39
R00023026,2026-02-17 12:35:05,C103941,P101337,5,Fast shipping,True,3,0.441,2026-02-17,2026-02-23 12:35:05
R00023027,2025-12-29 05:05:04,C115445,P101615,4,Not as expected,True,3,0.413,2025-12-29,2026-01-04 05:05:04
R00023028,2025-11-29 05:50:25,C110132,P109911,5,Great value,True,1,0.585,2025-11-29,2025-12-01 05:50:25
R00023029,2025-10-03 03:45:21,C106836,P101244,5,Fast shipping,False,6,0.417,2025-10-03,2025-10-09 03:45:21
R00023030,2025-12-28 00:49:54,C118734,P106577,5,Average item,True,2,-0.255,2025-12-28,2026-01-01 00:49:54
R00023031,2026-02-21 19:52:07,C101484,P101959,4,Good quality,False,1,1.0,2026-02-21,2026-02-26 19:52:07
R00023032,2026-01-08 03:57:17,C102389,P101871,4,Great value,True,1,0.706,2026-01-08,2026-01-09 03:57:17
R00023033,2026-03-02 22:01:08,C110694,P106446,4,Average item,True,1,1.0,2026-03-02,2026-03-08 22:01:08
R00023034,2025-12-03 16:44:09,C105275,P111166,1,Not as expected,True,1,0.209,2025-12-03,2025-12-04 16:44:09
R00023035,2025-12-22 01:31:42,C114714,P109847,5,Not as expected,True,3,0.261,2025-12-22,2025-12-28 01:31:42
R00023036,2025-11-26 23:24:28,C117691,P110967,5,Great value,True,5,-0.089,2025-11-26,2025-12-02 23:24:28
R00023037,2025-11-25 09:49:56,C109494,P104951,4,Needs improvement,True,5,-0.191,2025-11-25,2025-12-01 09:49:56
R00023038,2026-02-04 19:32:36,C108678,P101240,3,Excellent,True,2,0.206,2026-02-04,2026-02-08 19:32:36
R00023039,2026-01-26 14:02:17,C110327,P111139,5,Great value,True,2,0.94,2026-01-26,2026-01-28 14:02:17
R00023040,2026-03-16 21:23:07,C124941,P109993,4,Average item,True,2,0.077,2026-03-16,2026-03-19 21:23:07
R00023041,2026-01-23 01:07:10,C119555,P101240,4,Would buy again,True,1,0.235,2026-01-23,2026-01-24 01:07:10
R00023042,2026-02-05 14:08:19,C105005,P106601,5,Good quality,False,5,0.774,2026-02-05,2026-02-09 14:08:19
R00023043,2025-11-07 19:23:35,C100481,P108815,4,Excellent,False,1,0.101,2025-11-07,2025-11-10 19:23:35
R00023044,2026-01-19 21:34:50,C123406,P103765,4,Good quality,False,3,0.669,2026-01-19,2026-01-21 21:34:50
R00023045,2025-10-25 10:51:18,C113474,P105560,5,Good quality,True,1,0.666,2025-10-25,2025-10-28 10:51:18
R00023046,2026-01-23 01:29:17,C121891,P106533,3,Not as expected,True,6,1.0,2026-01-23,2026-01-29 01:29:17
R00023047,2025-10-04 16:52:58,C117041,P109734,5,Good quality,True,5,0.432,2025-10-04,2025-10-09 16:52:58
R00023048,2025-12-29 11:39:33,C101762,P101461,4,Would buy again,True,2,0.621,2025-12-29,2026-01-02 11:39:33
R00023049,2025-12-05 22:18:27,C122844,P104632,4,Average item,True,2,0.385,2025-12-05,2025-12-11 22:18:27
R00023050,2025-10-01 13:44:42,C116083,P110858,2,Good quality,False,3,0.593,2025-10-01,2025-10-03 13:44:42
R00023051,2026-01-14 01:03:12,C110904,P104781,4,Would buy again,True,4,0.634,2026-01-14,2026-01-20 01:03:12
R00023052,2026-02-22 14:10:57,C120312,P107530,5,Needs improvement,False,2,0.734,2026-02-22,2026-02-23 14:10:57
R00023053,2025-11-22 19:20:52,C118638,P108836,4,Fast shipping,True,2,0.265,2025-11-22,2025-11-27 19:20:52
R00023054,2025-10-29 13:37:45,C110290,P109054,4,Average item,True,1,0.278,2025-10-29,2025-11-01 13:37:45
R00023055,2025-11-16 06:50:12,C122083,P108233,2,Would buy again,True,6,0.446,2025-11-16,2025-11-19 06:50:12
R00023056,2025-10-09 19:31:41,C119898,P101823,5,Fast shipping,True,6,0.428,2025-10-09,2025-10-10 19:31:41
R00023057,2025-12-27 11:45:44,C110444,P101027,1,Not as expected,False,4,0.178,2025-12-27,2025-12-30 11:45:44
R00023058,2025-11-24 16:30:14,C104164,P104628,3,Good quality,False,1,0.316,2025-11-24,2025-11-25 16:30:14
R00023059,2025-11-10 22:51:12,C105022,P109104,5,Fast shipping,True,5,0.422,2025-11-10,2025-11-11 22:51:12
R00023060,2025-11-28 02:48:12,C123994,P110922,5,Not as expected,True,4,0.534,2025-11-28,2025-11-30 02:48:12
R00023061,2026-01-18 17:20:02,C104610,P107201,4,Would buy again,True,3,0.462,2026-01-18,2026-01-23 17:20:02
R00023062,2025-10-04 02:15:22,C111585,P102794,2,Needs improvement,False,4,0.114,2025-10-04,2025-10-08 02:15:22
R00023063,2025-12-28 22:32:00,C124084,P106681,1,Great value,False,4,0.624,2025-12-28,2026-01-03 22:32:00
R00023064,2025-10-15 23:10:57,C106779,P105639,3,Not as expected,False,3,0.311,2025-10-15,2025-10-21 23:10:57
R00023065,2026-02-23 20:37:31,C122604,P103836,3,Excellent,False,3,0.473,2026-02-23,2026-02-26 20:37:31
R00023066,2026-03-25 12:27:01,C121243,P106934,5,Needs improvement,True,4,0.04,2026-03-25,2026-03-27 12:27:01
R00023067,2026-01-31 10:47:54,C119602,P100768,4,Fast shipping,True,0,-0.233,2026-01-31,2026-02-03 10:47:54
R00023068,2025-10-02 08:30:20,C122243,P104404,4,Great value,True,1,0.301,2025-10-02,2025-10-06 08:30:20
R00023069,2025-10-26 04:07:11,C121313,P111063,3,Would buy again,False,0,0.052,2025-10-26,2025-11-01 04:07:11
R00023070,2025-11-03 16:11:44,C115036,P101463,4,Great value,True,2,0.428,2025-11-03,2025-11-04 16:11:44
R00023071,2026-02-26 02:56:10,C112143,P108340,5,Excellent,True,3,0.467,2026-02-26,2026-02-28 02:56:10
R00023072,2026-01-31 01:51:48,C118119,P101581,4,Excellent,False,3,0.672,2026-01-31,2026-02-04 01:51:48
R00023073,2025-11-22 20:17:24,C111598,P102232,3,Not as expected,True,1,1.0,2025-11-22,2025-11-24 20:17:24
R00023074,2025-11-27 17:26:40,C114055,P106347,5,Average item,True,0,-0.274,2025-11-27,2025-12-01 17:26:40
R00023075,2025-10-21 13:19:39,C101977,P103903,4,Needs improvement,True,3,0.329,2025-10-21,2025-10-22 13:19:39
R00023076,2025-11-21 07:03:37,C123450,P108332,5,Would buy again,False,4,0.094,2025-11-21,2025-11-27 07:03:37
R00023077,2025-12-15 23:39:44,C110249,P111389,3,Fast shipping,True,4,0.561,2025-12-15,2025-12-19 23:39:44
R00023078,2025-10-01 13:18:09,C108092,P111378,5,Excellent,True,3,0.323,2025-10-01,2025-10-05 13:18:09
R00023079,2026-01-14 03:03:21,C119589,P110450,4,Would buy again,False,4,0.633,2026-01-14,2026-01-15 03:03:21
R00023080,2026-02-14 13:15:18,C116223,P107884,5,Would buy again,True,2,0.697,2026-02-14,2026-02-17 13:15:18
R00023081,2025-11-10 17:53:56,C108287,P102967,1,Excellent,True,4,0.047,2025-11-10,2025-11-11 17:53:56
R00023082,2025-11-07 03:57:51,C103509,P102168,5,Average item,True,2,0.438,2025-11-07,2025-11-12 03:57:51
R00023083,2025-11-23 19:54:32,C103916,P107526,4,Great value,True,1,0.343,2025-11-23,2025-11-26 19:54:32
R00023084,2026-01-18 23:06:06,C117806,P107981,5,Great value,True,1,0.771,2026-01-18,2026-01-20 23:06:06
R00023085,2025-10-20 06:47:26,C100412,P111060,5,Needs improvement,True,3,0.438,2025-10-20,2025-10-22 06:47:26
R00023086,2025-10-19 13:37:54,C118367,P111310,5,Great value,True,3,0.162,2025-10-19,2025-10-25 13:37:54
R00023087,2026-02-20 06:48:22,C115257,P100776,1,Good quality,False,8,0.378,2026-02-20,2026-02-23 06:48:22
R00023088,2026-02-27 00:26:01,C112796,P102033,2,Would buy again,True,0,0.156,2026-02-27,2026-03-05 00:26:01
R00023089,2025-12-14 22:01:01,C122532,P104710,3,Fast shipping,True,5,0.166,2025-12-14,2025-12-19 22:01:01
R00023090,2026-02-12 14:53:30,C114010,P104978,4,Average item,True,1,0.593,2026-02-12,2026-02-17 14:53:30
R00023091,2025-11-24 23:35:17,C124888,P101837,2,Fast shipping,False,4,0.338,2025-11-24,2025-11-28 23:35:17
R00023092,2025-11-29 01:30:23,C119879,P101440,4,Great value,True,2,0.91,2025-11-29,2025-12-03 01:30:23
R00023093,2025-11-14 08:30:11,C103932,P105437,3,Average item,True,4,0.839,2025-11-14,2025-11-16 08:30:11
R00023094,2026-01-12 20:51:16,C117480,P104729,3,Not as expected,True,5,0.556,2026-01-12,2026-01-17 20:51:16
R00023095,2026-02-24 02:08:30,C116087,P105522,4,Excellent,True,6,0.375,2026-02-24,2026-02-26 02:08:30
R00023096,2025-12-26 19:06:04,C122268,P104827,5,Needs improvement,True,2,0.685,2025-12-26,2025-12-29 19:06:04
R00023097,2025-12-22 03:13:35,C118073,P102895,5,Average item,True,2,0.437,2025-12-22,2025-12-23 03:13:35
R00023098,2026-03-13 19:56:52,C119056,P103144,3,Average item,False,1,-0.303,2026-03-13,2026-03-16 19:56:52
R00023099,2026-03-10 16:03:08,C114870,P108142,5,Fast shipping,False,4,0.973,2026-03-10,2026-03-16 16:03:08
R00023100,2025-10-24 12:15:31,C101163,P108048,5,Would buy again,True,1,0.767,2025-10-24,2025-10-27 12:15:31
R00023101,2025-10-31 15:57:35,C100112,P106910,5,Fast shipping,True,1,0.258,2025-10-31,2025-11-02 15:57:35
R00023102,2026-03-10 12:08:22,C110681,P104226,5,Not as expected,False,3,0.892,2026-03-10,2026-03-16 12:08:22
R00023103,2025-12-17 22:33:03,C118701,P110311,5,Excellent,True,2,0.587,2025-12-17,2025-12-19 22:33:03
R00023104,2025-10-02 02:11:34,C105455,P104152,3,Great value,True,3,0.534,2025-10-02,2025-10-04 02:11:34
R00023105,2025-10-04 19:21:08,C101957,P100064,4,Good quality,False,4,0.321,2025-10-04,2025-10-08 19:21:08
R00023106,2025-12-22 19:30:45,C121821,P101064,4,Excellent,True,2,-0.112,2025-12-22,2025-12-26 19:30:45
R00023107,2026-01-28 22:23:48,C118690,P105884,5,Needs improvement,True,2,0.005,2026-01-28,2026-01-29 22:23:48
R00023108,2026-03-22 10:37:44,C111973,P109156,5,Average item,True,1,1.0,2026-03-22,2026-03-27 10:37:44
R00023109,2026-03-01 06:44:57,C105408,P107766,5,Excellent,True,3,0.175,2026-03-01,2026-03-07 06:44:57
R00023110,2025-12-01 23:48:49,C120578,P106277,4,Excellent,True,2,0.679,2025-12-01,2025-12-03 23:48:49
R00023111,2026-02-21 23:46:00,C106628,P104728,2,Average item,False,2,0.686,2026-02-21,2026-02-26 23:46:00
R00023112,2026-01-14 02:23:05,C104718,P100607,3,Great value,True,2,0.338,2026-01-14,2026-01-16 02:23:05
R00023113,2025-12-04 17:15:01,C124141,P108971,4,Fast shipping,True,2,1.0,2025-12-04,2025-12-08 17:15:01
R00023114,2026-03-23 06:45:53,C105428,P100918,1,Great value,True,1,0.485,2026-03-23,2026-03-25 06:45:53
R00023115,2025-12-15 12:42:38,C122922,P108253,4,Not as expected,True,2,0.102,2025-12-15,2025-12-17 12:42:38
R00023116,2026-03-31 04:07:53,C105215,P103591,4,Excellent,True,1,0.597,2026-03-31,2026-04-02 04:07:53
R00023117,2025-10-23 15:32:20,C109847,P109359,5,Not as expected,False,3,-0.202,2025-10-23,2025-10-29 15:32:20
R00023118,2026-02-14 20:02:28,C105328,P102163,5,Not as expected,False,3,0.484,2026-02-14,2026-02-19 20:02:28
R00023119,2025-10-03 20:56:48,C106782,P104027,3,Great value,True,3,0.088,2025-10-03,2025-10-09 20:56:48
R00023120,2025-10-27 16:48:47,C121423,P108166,5,Great value,True,1,0.565,2025-10-27,2025-11-01 16:48:47
R00023121,2025-11-13 16:49:21,C112280,P104566,4,Fast shipping,True,1,0.857,2025-11-13,2025-11-18 16:49:21
R00023122,2026-02-18 14:22:00,C119555,P104118,3,Good quality,True,2,0.324,2026-02-18,2026-02-24 14:22:00
R00023123,2026-03-27 06:49:05,C121513,P109762,5,Average item,True,2,0.298,2026-03-27,2026-03-28 06:49:05
R00023124,2026-02-13 19:12:19,C121043,P100172,3,Fast shipping,True,0,1.0,2026-02-13,2026-02-17 19:12:19
R00023125,2026-02-06 06:20:19,C118986,P103012,4,Needs improvement,False,3,1.0,2026-02-06,2026-02-08 06:20:19
R00023126,2025-11-22 05:45:58,C102010,P109396,2,Great value,True,5,-0.273,2025-11-22,2025-11-23 05:45:58
R00023127,2025-11-11 02:49:57,C120938,P111502,4,Excellent,True,2,0.167,2025-11-11,2025-11-12 02:49:57
R00023128,2026-03-02 15:13:23,C101440,P100405,5,Great value,True,2,-0.211,2026-03-02,2026-03-03 15:13:23
R00023129,2025-11-02 08:45:25,C118566,P106288,4,Not as expected,True,3,0.05,2025-11-02,2025-11-04 08:45:25
R00023130,2025-10-13 03:08:14,C108248,P103061,3,Good quality,True,3,1.0,2025-10-13,2025-10-15 03:08:14
R00023131,2025-10-07 01:35:05,C116310,P111832,5,Good quality,True,1,0.501,2025-10-07,2025-10-12 01:35:05
R00023132,2025-12-23 20:44:27,C110052,P106564,5,Needs improvement,True,1,1.0,2025-12-23,2025-12-29 20:44:27
R00023133,2026-01-18 11:21:59,C110023,P108407,4,Not as expected,True,4,0.399,2026-01-18,2026-01-22 11:21:59
R00023134,2025-11-06 05:33:45,C124571,P107821,1,Excellent,True,5,0.551,2025-11-06,2025-11-08 05:33:45
R00023135,2026-01-29 13:13:03,C121930,P103683,4,Fast shipping,True,4,0.466,2026-01-29,2026-02-01 13:13:03
R00023136,2026-03-01 13:23:41,C115568,P107375,5,Average item,False,2,1.0,2026-03-01,2026-03-07 13:23:41
R00023137,2025-10-19 14:48:33,C111034,P101882,5,Fast shipping,True,3,0.498,2025-10-19,2025-10-20 14:48:33
R00023138,2025-11-14 15:08:45,C109801,P106808,5,Would buy again,True,2,0.247,2025-11-14,2025-11-16 15:08:45
R00023139,2026-03-15 16:47:33,C100611,P104725,4,Great value,False,0,0.328,2026-03-15,2026-03-17 16:47:33
R00023140,2026-03-13 16:38:40,C115862,P108919,4,Good quality,True,2,0.112,2026-03-13,2026-03-14 16:38:40
R00023141,2025-11-16 14:41:09,C124794,P102993,3,Excellent,True,0,0.493,2025-11-16,2025-11-19 14:41:09
R00023142,2026-02-06 00:44:07,C120446,P100364,1,Excellent,False,5,0.357,2026-02-06,2026-02-11 00:44:07
R00023143,2025-11-17 02:29:32,C117395,P107787,3,Good quality,True,1,0.747,2025-11-17,2025-11-19 02:29:32
R00023144,2025-10-29 20:09:06,C116452,P105311,1,Average item,True,3,0.758,2025-10-29,2025-11-02 20:09:06
R00023145,2026-03-12 04:37:54,C112422,P111772,4,Fast shipping,False,0,0.55,2026-03-12,2026-03-18 04:37:54
R00023146,2026-02-01 16:15:44,C104491,P103161,4,Not as expected,True,0,0.78,2026-02-01,2026-02-02 16:15:44
R00023147,2026-01-18 16:54:17,C102069,P106897,3,Would buy again,True,0,-0.149,2026-01-18,2026-01-20 16:54:17
R00023148,2026-01-22 17:54:59,C118239,P110430,4,Excellent,True,2,0.132,2026-01-22,2026-01-24 17:54:59
R00023149,2026-02-08 03:55:17,C109158,P100831,4,Excellent,False,4,-0.086,2026-02-08,2026-02-12 03:55:17
R00023150,2026-01-10 06:35:14,C100892,P100177,2,Needs improvement,True,1,0.365,2026-01-10,2026-01-12 06:35:14
R00023151,2026-02-26 14:14:47,C115631,P107219,4,Fast shipping,False,3,0.515,2026-02-26,2026-03-04 14:14:47
R00023152,2026-01-11 10:42:26,C100051,P110913,2,Needs improvement,True,1,0.548,2026-01-11,2026-01-15 10:42:26
R00023153,2026-01-24 16:44:15,C103032,P100145,5,Not as expected,True,2,0.254,2026-01-24,2026-01-30 16:44:15
R00023154,2025-11-10 01:39:29,C124935,P105992,1,Great value,True,1,0.263,2025-11-10,2025-11-15 01:39:29
R00023155,2026-01-07 08:06:05,C120563,P109301,5,Average item,True,5,-0.184,2026-01-07,2026-01-13 08:06:05
R00023156,2026-03-16 22:42:32,C104266,P110280,5,Good quality,True,2,0.41,2026-03-16,2026-03-22 22:42:32
R00023157,2026-02-05 14:22:47,C112285,P108809,3,Great value,True,4,0.695,2026-02-05,2026-02-08 14:22:47
R00023158,2026-01-20 23:47:30,C112139,P105931,4,Average item,True,1,0.291,2026-01-20,2026-01-23 23:47:30
R00023159,2025-12-12 23:30:08,C116735,P102854,5,Would buy again,True,5,0.369,2025-12-12,2025-12-16 23:30:08
R00023160,2026-03-01 22:31:40,C115848,P107526,3,Would buy again,True,1,0.52,2026-03-01,2026-03-02 22:31:40
R00023161,2026-03-24 12:53:01,C107602,P100245,5,Would buy again,True,5,0.52,2026-03-24,2026-03-25 12:53:01
R00023162,2025-10-12 04:50:46,C108969,P110338,2,Would buy again,False,2,0.247,2025-10-12,2025-10-13 04:50:46
R00023163,2026-01-27 16:03:38,C104079,P107815,5,Fast shipping,False,2,0.73,2026-01-27,2026-02-01 16:03:38
R00023164,2026-02-24 09:52:50,C111773,P103420,4,Would buy again,True,3,-0.242,2026-02-24,2026-02-26 09:52:50
R00023165,2026-01-25 01:53:14,C105962,P107356,4,Fast shipping,True,5,0.409,2026-01-25,2026-01-29 01:53:14
R00023166,2026-03-19 11:31:38,C102981,P105681,3,Not as expected,False,6,0.896,2026-03-19,2026-03-20 11:31:38
R00023167,2025-11-12 13:14:10,C109262,P106762,3,Excellent,True,3,0.472,2025-11-12,2025-11-17 13:14:10
R00023168,2025-10-21 12:44:35,C124328,P104309,4,Would buy again,True,1,0.931,2025-10-21,2025-10-23 12:44:35
R00023169,2025-10-17 02:38:03,C104674,P102716,4,Needs improvement,False,0,0.348,2025-10-17,2025-10-18 02:38:03
R00023170,2025-12-15 07:42:21,C116612,P101894,5,Excellent,True,6,0.114,2025-12-15,2025-12-19 07:42:21
R00023171,2026-01-21 14:41:32,C120820,P100106,3,Excellent,True,3,0.541,2026-01-21,2026-01-27 14:41:32
R00023172,2025-12-03 07:40:33,C106037,P101789,1,Average item,True,2,0.37,2025-12-03,2025-12-09 07:40:33
R00023173,2025-11-26 03:40:58,C102380,P101186,3,Average item,True,2,0.469,2025-11-26,2025-11-27 03:40:58
R00023174,2026-01-03 07:16:45,C105928,P110089,4,Average item,True,1,0.146,2026-01-03,2026-01-04 07:16:45
R00023175,2026-02-26 04:20:31,C111746,P108425,5,Would buy again,True,1,0.635,2026-02-26,2026-03-01 04:20:31
R00023176,2026-01-30 03:12:04,C121062,P111099,4,Fast shipping,True,2,0.751,2026-01-30,2026-02-01 03:12:04
R00023177,2025-11-27 02:17:42,C107261,P107643,4,Great value,True,3,0.096,2025-11-27,2025-11-28 02:17:42
R00023178,2026-02-01 14:41:09,C115642,P104260,4,Great value,True,4,-0.107,2026-02-01,2026-02-07 14:41:09
R00023179,2025-12-21 22:54:18,C123999,P109169,5,Great value,True,5,1.0,2025-12-21,2025-12-27 22:54:18
R00023180,2026-01-30 03:42:21,C124279,P101185,3,Excellent,False,4,0.205,2026-01-30,2026-02-05 03:42:21
R00023181,2026-01-06 00:26:06,C111133,P105701,3,Average item,False,1,0.684,2026-01-06,2026-01-09 00:26:06
R00023182,2025-11-28 15:20:39,C122160,P109555,4,Excellent,True,1,0.35,2025-11-28,2025-12-02 15:20:39
R00023183,2026-03-19 14:13:18,C115242,P104958,5,Would buy again,True,1,0.482,2026-03-19,2026-03-25 14:13:18
R00023184,2026-03-06 20:48:10,C121358,P107734,5,Would buy again,False,1,1.0,2026-03-06,2026-03-12 20:48:10
R00023185,2025-11-02 06:59:13,C103292,P100521,3,Fast shipping,True,1,1.0,2025-11-02,2025-11-04 06:59:13
R00023186,2025-12-23 00:06:09,C105663,P109543,5,Needs improvement,False,1,0.258,2025-12-23,2025-12-24 00:06:09
R00023187,2026-03-27 15:17:22,C119653,P110245,5,Needs improvement,False,2,0.965,2026-03-27,2026-03-28 15:17:22
R00023188,2026-03-04 09:49:05,C122200,P106070,4,Fast shipping,True,3,0.829,2026-03-04,2026-03-06 09:49:05
R00023189,2026-02-03 23:29:53,C112881,P111726,1,Good quality,False,3,0.857,2026-02-03,2026-02-05 23:29:53
R00023190,2025-11-21 22:56:56,C122187,P110899,5,Not as expected,False,4,0.101,2025-11-21,2025-11-23 22:56:56
R00023191,2025-10-14 19:47:53,C106067,P110596,5,Average item,True,6,0.389,2025-10-14,2025-10-20 19:47:53
R00023192,2025-12-03 05:43:36,C122572,P108931,2,Average item,True,2,0.472,2025-12-03,2025-12-04 05:43:36
R00023193,2026-03-02 21:02:14,C123143,P102708,5,Good quality,False,0,0.404,2026-03-02,2026-03-04 21:02:14
R00023194,2025-10-18 19:14:26,C111953,P110651,5,Average item,True,0,1.0,2025-10-18,2025-10-22 19:14:26
R00023195,2025-11-01 10:27:49,C118115,P105317,5,Good quality,True,5,1.0,2025-11-01,2025-11-04 10:27:49
R00023196,2026-02-05 00:38:36,C117847,P109744,2,Not as expected,False,1,0.903,2026-02-05,2026-02-10 00:38:36
R00023197,2025-10-14 10:06:25,C108494,P109048,2,Average item,True,1,0.593,2025-10-14,2025-10-15 10:06:25
R00023198,2025-10-30 17:33:27,C118874,P102589,2,Not as expected,True,3,0.06,2025-10-30,2025-11-03 17:33:27
R00023199,2026-03-26 11:07:47,C101176,P101940,2,Good quality,True,1,0.671,2026-03-26,2026-03-28 11:07:47
R00023200,2026-02-27 14:02:19,C124031,P108293,5,Fast shipping,True,2,0.429,2026-02-27,2026-03-02 14:02:19
R00023201,2026-01-04 04:13:39,C105846,P102412,3,Great value,True,1,0.606,2026-01-04,2026-01-06 04:13:39
R00023202,2025-10-09 21:49:51,C123963,P107227,2,Excellent,True,0,1.0,2025-10-09,2025-10-14 21:49:51
R00023203,2026-03-16 04:20:33,C107932,P111905,5,Excellent,True,3,0.526,2026-03-16,2026-03-21 04:20:33
R00023204,2025-12-28 16:17:59,C108362,P110327,4,Average item,True,4,0.942,2025-12-28,2025-12-31 16:17:59
R00023205,2026-02-21 00:11:38,C102874,P111416,2,Would buy again,True,3,0.345,2026-02-21,2026-02-26 00:11:38
R00023206,2026-03-10 01:54:12,C104699,P103412,4,Average item,False,1,0.919,2026-03-10,2026-03-14 01:54:12
