order_id,event_time,arrival_time,customer_id,product_id,quantity,unit_price,discount_amount,shipping_fee,payment_status,shipping_status,warehouse_id,delivery_partner,late_arrival_flag,source_system,total_amount
O00027389,2025-10-05 12:41:33,2025-10-06 16:24:26,C120972,P100466,3,141.82,63.82,3.99,paid,delivered,WH-AP-04,Local Partner,True,payment_gateway,365.63
O00027390,2026-01-28 17:20:29,2026-01-29 15:48:51,C101767,P109060,2,50.85,5.08,3.99,paid,delivered,WH-EU-02,FedEx,True,shipping_partner,100.61
O00027391,2025-10-25 12:26:04,2025-10-26 03:56:17,C118845,P109096,1,85.54,4.28,0.0,paid,delivered,WH-LA-03,Amazon Logistics,True,order_service,81.26
O00027392,2025-10-18 02:00:11,2025-10-18 13:38:38,C122904,P111955,1,17.46,0.0,0.0,paid,delivered,WH-EU-02,UPS,True,shipping_partner,17.46
O00027393,2026-01-30 05:32:06,2026-01-30 07:18:22,C116440,P108418,1,14.23,0.0,0.0,paid,delivered,WH-ME-02,FedEx,False,shipping_partner,14.23
O00027394,2025-10-19 09:33:15,2025-10-19 10:27:14,C101856,P108855,1,96.36,0.0,9.99,paid,delivered,WH-LA-01,FedEx,False,payment_gateway,106.35
O00027395,2026-01-23 11:29:47,2026-01-23 11:46:40,C119181,P100434,1,15.42,0.77,0.0,paid,delivered,WH-NA-04,Amazon Logistics,False,order_service,14.65
O00027396,2025-11-19 01:34:06,2025-11-20 05:55:19,C120888,P105070,1,13.51,0.0,3.99,paid,delivered,WH-ME-03,FedEx,True,payment_gateway,17.5
O00027397,2026-01-20 12:16:14,2026-01-20 13:40:27,C115470,P110647,1,96.6,9.66,5.99,paid,delivered,WH-NA-04,UPS,False,shipping_partner,92.93
O00027398,2025-12-13 04:59:07,2025-12-13 05:55:06,C114160,P101766,1,20.72,0.0,9.99,paid,delivered,WH-ME-04,DHL,False,payment_gateway,30.71
O00027399,2025-11-01 18:20:35,2025-11-01 20:10:00,C109064,P110283,1,76.58,0.0,0.0,paid,delivered,WH-NA-03,UPS,False,order_service,76.58
O00027400,2025-12-04 06:02:42,2025-12-05 12:51:04,C114037,P102830,1,12.76,0.0,5.99,paid,cancelled,WH-ME-03,UPS,True,payment_gateway,18.75
O00027401,2026-03-19 02:48:46,2026-03-20 15:33:04,C122704,P105701,2,73.12,7.31,3.99,paid,delivered,WH-EU-02,Amazon Logistics,True,payment_gateway,142.92
O00027402,2026-01-16 17:24:46,2026-01-17 04:54:08,C124802,P101575,1,5.19,0.0,3.99,paid,delivered,WH-AP-01,UPS,True,payment_gateway,9.18
O00027403,2025-11-26 22:05:43,2025-11-28 04:16:46,C122010,P107793,3,17.37,0.0,0.0,paid,delayed,WH-EU-01,UPS,True,order_service,52.11
O00027404,2026-03-13 17:47:55,2026-03-15 03:11:13,C117589,P101026,1,104.38,0.0,5.99,paid,in_transit,WH-ME-03,Amazon Logistics,True,order_service,110.37
O00027405,2025-12-23 01:09:44,2025-12-24 10:26:29,C121137,P100923,1,84.12,0.0,3.99,paid,delivered,WH-ME-01,Amazon Logistics,True,shipping_partner,88.11
O00027406,2026-03-21 22:20:21,2026-03-22 00:02:36,C107739,P103928,1,21.2,0.0,0.0,paid,cancelled,WH-AP-01,DHL,False,order_service,21.2
O00027407,2025-11-28 19:19:58,2025-11-30 11:24:42,C117718,P109472,2,5.52,0.0,0.0,pending,delivered,WH-LA-04,FedEx,True,order_service,11.04
O00027408,2025-12-25 07:09:20,2025-12-25 07:25:42,C110235,P106134,2,15.55,3.11,0.0,paid,delivered,WH-NA-04,Local Partner,False,order_service,27.99
O00027409,2026-02-20 04:52:24,2026-02-20 06:16:39,C116911,P108388,1,19.03,1.9,0.0,paid,delivered,WH-ME-02,FedEx,False,shipping_partner,17.13
O00027410,2025-10-25 18:36:08,2025-10-25 19:21:32,C106996,P100833,1,11.62,0.0,5.99,paid,delayed,WH-AP-03,Local Partner,False,payment_gateway,17.61
O00027411,2026-02-04 09:07:51,2026-02-05 19:22:00,C113507,P110643,1,25.98,1.3,0.0,paid,delivered,WH-ME-03,UPS,True,shipping_partner,24.68
O00027412,2025-12-03 01:59:27,2025-12-03 09:29:20,C110517,P101434,1,169.99,8.5,5.99,paid,delivered,WH-EU-03,FedEx,True,order_service,167.48
O00027413,2026-02-14 12:19:38,2026-02-15 14:02:45,C112600,P106593,1,13.9,0.0,5.99,paid,delivered,WH-EU-01,Local Partner,True,shipping_partner,19.89
O00027414,2025-10-30 05:30:06,2025-10-30 05:32:52,C120973,P111422,2,111.02,22.2,3.99,paid,delivered,WH-LA-03,FedEx,False,shipping_partner,203.83
O00027415,2026-03-20 11:38:22,2026-03-20 12:24:30,C107652,P105435,1,17.4,0.0,3.99,paid,in_transit,WH-AP-02,UPS,False,shipping_partner,21.39
O00027416,2026-02-20 21:25:56,2026-02-20 23:22:29,C108779,P108566,2,11.91,0.0,0.0,paid,delivered,WH-EU-01,FedEx,False,payment_gateway,23.82
O00027417,2026-02-13 15:14:19,2026-02-13 15:25:43,C102505,P105919,1,13.58,0.68,5.99,failed,in_transit,WH-AP-02,UPS,False,order_service,18.89
O00027418,2026-03-03 00:50:36,2026-03-03 02:10:23,C114810,P100871,2,90.13,9.01,5.99,paid,delivered,WH-AP-02,Local Partner,False,shipping_partner,177.24
O00027419,2026-01-23 12:03:14,2026-01-23 13:37:03,C121597,P109815,2,38.45,0.0,0.0,paid,delivered,WH-AP-03,FedEx,False,order_service,76.9
O00027420,2026-02-14 07:37:48,2026-02-14 08:31:40,C102893,P106559,2,40.02,16.01,3.99,refunded,delivered,WH-EU-04,Local Partner,False,order_service,68.02
O00027421,2026-01-25 12:47:38,2026-01-25 13:26:53,C108591,P106043,2,14.96,0.0,3.99,paid,returned,WH-LA-03,DHL,False,payment_gateway,33.91
O00027422,2025-11-04 02:23:13,2025-11-04 04:16:20,C110657,P101329,3,39.06,5.86,0.0,paid,delivered,WH-NA-04,DHL,False,shipping_partner,111.32
O00027423,2025-12-29 11:02:55,2025-12-29 12:45:53,C104718,P102604,3,47.55,0.0,5.99,paid,delayed,WH-EU-04,DHL,False,payment_gateway,148.64
O00027424,2025-12-06 00:01:12,2025-12-07 18:35:05,C102117,P103705,1,7.77,0.0,0.0,paid,delivered,WH-ME-01,Amazon Logistics,True,order_service,7.77
O00027425,2026-03-13 16:06:31,2026-03-13 17:26:07,C105903,P106371,1,16.91,1.69,3.99,paid,delivered,WH-ME-04,UPS,False,order_service,19.21
O00027426,2026-02-09 18:05:48,2026-02-09 20:00:48,C118910,P109280,1,12.84,0.64,0.0,paid,delivered,WH-AP-03,DHL,False,order_service,12.2
O00027427,2025-11-29 05:28:42,2025-11-29 05:53:23,C114599,P103391,2,25.83,0.0,0.0,paid,in_transit,WH-AP-02,DHL,False,shipping_partner,51.66
O00027428,2025-11-10 01:33:30,2025-11-10 02:19:17,C101767,P110430,1,5.64,0.56,0.0,paid,delivered,WH-AP-02,DHL,False,payment_gateway,5.08
O00027429,2025-11-24 19:49:55,2025-11-26 07:45:45,C105992,P104145,1,13.5,1.35,0.0,pending,delivered,WH-NA-01,Amazon Logistics,True,payment_gateway,12.15
O00027430,2026-02-10 00:33:07,2026-02-10 01:59:25,C100709,P110941,2,28.18,0.0,3.99,paid,delivered,WH-NA-03,FedEx,False,payment_gateway,60.35
O00027431,2025-10-31 23:51:18,2025-11-01 00:37:26,C115867,P100507,1,19.75,0.99,3.99,pending,delivered,WH-ME-02,Amazon Logistics,False,shipping_partner,22.75
O00027432,2025-11-17 06:20:25,2025-11-18 17:02:29,C121994,P109253,1,23.7,2.37,9.99,paid,delivered,WH-EU-04,UPS,True,payment_gateway,31.32
O00027433,2026-01-26 03:43:12,2026-01-26 04:36:18,C104805,P107678,1,181.42,0.0,3.99,paid,delivered,WH-ME-01,FedEx,False,shipping_partner,185.41
O00027434,2025-12-15 10:11:39,2025-12-15 11:09:50,C117683,P110358,1,14.27,0.0,9.99,paid,returned,WH-AP-04,Local Partner,False,shipping_partner,24.26
O00027435,2025-11-07 18:41:21,2025-11-07 20:00:15,C120626,P109469,3,56.82,0.0,0.0,paid,delivered,WH-ME-03,DHL,False,payment_gateway,170.46
O00027436,2025-11-06 11:27:41,2025-11-08 04:01:37,C124285,P107317,1,17.96,1.8,0.0,paid,delayed,WH-AP-02,FedEx,True,payment_gateway,16.16
O00027437,2026-03-16 06:27:45,2026-03-18 00:52:59,C108404,P100436,2,6.92,0.0,0.0,paid,delivered,WH-AP-04,Local Partner,True,payment_gateway,13.84
O00027438,2025-10-24 07:35:56,2025-10-24 09:07:22,C120563,P103026,1,12.32,0.62,3.99,paid,delivered,WH-EU-03,Amazon Logistics,False,shipping_partner,15.69
O00027439,2025-12-26 14:53:26,2025-12-26 16:05:24,C101164,P110929,2,17.0,1.7,0.0,paid,delivered,WH-ME-01,Local Partner,False,order_service,32.3
O00027440,2026-03-21 20:22:01,2026-03-21 21:26:31,C123039,P101067,2,32.57,0.0,5.99,paid,cancelled,WH-ME-02,FedEx,False,shipping_partner,71.13
O00027441,2025-12-30 10:51:01,2025-12-30 11:43:50,C101730,P103222,1,98.37,4.92,0.0,paid,in_transit,WH-LA-01,Amazon Logistics,False,shipping_partner,93.45
O00027442,2025-12-18 21:19:23,2025-12-18 22:29:11,C113319,P106642,2,160.92,48.28,0.0,paid,delivered,WH-LA-02,Amazon Logistics,False,order_service,273.56
O00027443,2026-03-23 22:04:23,2026-03-25 10:51:26,C110348,P106234,2,23.36,0.0,0.0,paid,delivered,WH-AP-01,UPS,True,order_service,46.72
O00027444,2025-12-08 21:09:00,2025-12-08 22:49:07,C118724,P106185,1,35.46,0.0,0.0,paid,delivered,WH-NA-01,UPS,False,shipping_partner,35.46
O00027445,2025-12-27 04:02:24,2025-12-28 15:11:37,C107456,P107234,1,34.86,0.0,3.99,paid,delivered,WH-LA-02,UPS,True,shipping_partner,38.85
O00027446,2026-01-05 02:16:34,2026-01-05 21:18:00,C122898,P100879,1,3.94,0.2,0.0,paid,delivered,WH-EU-01,Amazon Logistics,True,order_service,3.74
O00027447,2026-01-24 17:28:05,2026-01-24 19:04:17,C117890,P111418,1,45.41,0.0,9.99,paid,delivered,WH-ME-03,FedEx,False,order_service,55.4
O00027448,2026-02-02 06:23:20,2026-02-02 06:57:59,C105310,P105635,1,7.72,0.0,0.0,paid,delivered,WH-EU-02,Local Partner,False,order_service,7.72
O00027449,2025-11-24 18:53:27,2025-11-26 13:18:39,C107715,P101016,1,50.57,2.53,5.99,paid,delivered,WH-NA-04,Local Partner,True,order_service,54.03
O00027450,2026-03-01 10:15:53,2026-03-03 07:46:16,C100603,P109703,1,67.62,0.0,3.99,paid,in_transit,WH-NA-04,Amazon Logistics,True,order_service,71.61
O00027451,2025-12-16 19:26:01,2025-12-16 21:15:14,C109381,P101131,1,5.74,0.29,9.99,paid,delivered,WH-ME-02,Local Partner,False,shipping_partner,15.44
O00027452,2025-10-30 13:40:55,2025-10-30 14:55:58,C123751,P102723,1,15.02,0.75,0.0,paid,in_transit,WH-ME-01,Local Partner,False,payment_gateway,14.27
O00027453,2025-12-13 12:06:23,2025-12-13 13:52:06,C115051,P101240,1,17.18,0.0,0.0,paid,delivered,WH-LA-01,FedEx,False,shipping_partner,17.18
O00027454,2026-03-05 07:17:15,2026-03-05 08:43:17,C113804,P111301,1,22.69,1.13,9.99,paid,delivered,WH-AP-04,UPS,False,shipping_partner,31.55
O00027455,2026-02-06 05:28:47,2026-02-06 06:15:16,C102458,P111020,1,9.36,0.94,0.0,paid,delivered,WH-AP-04,FedEx,False,shipping_partner,8.42
O00027456,2025-12-30 10:01:55,2025-12-30 11:17:46,C117690,P101142,1,9.28,0.0,0.0,pending,delayed,WH-AP-01,DHL,False,payment_gateway,9.28
O00027457,2026-01-18 12:27:13,2026-01-18 13:44:13,C109434,P111775,2,53.52,0.0,3.99,paid,delivered,WH-LA-03,UPS,False,order_service,111.03
O00027458,2025-10-03 19:17:06,2025-10-03 20:56:18,C116993,P102865,1,36.77,1.84,0.0,pending,delivered,WH-LA-01,UPS,False,shipping_partner,34.93
O00027459,2026-01-07 14:07:12,2026-01-07 16:04:36,C105986,P106818,1,22.1,0.0,3.99,paid,delivered,WH-ME-01,Local Partner,False,payment_gateway,26.09
O00027460,2025-12-09 08:53:36,2025-12-09 23:47:23,C101081,P103222,4,98.37,0.0,5.99,paid,delivered,WH-LA-03,UPS,True,order_service,399.47
O00027461,2026-01-15 13:43:21,2026-01-16 11:05:24,C115946,P101313,4,23.14,4.63,0.0,paid,delivered,WH-AP-01,Amazon Logistics,True,payment_gateway,87.93
O00027462,2026-03-30 03:03:37,2026-03-30 04:22:31,C120472,P105333,1,25.96,0.0,5.99,refunded,delivered,WH-NA-03,FedEx,False,shipping_partner,31.95
O00027463,2026-01-17 19:18:50,2026-01-19 17:46:28,C108758,P104407,1,25.2,3.78,0.0,paid,delivered,WH-ME-01,FedEx,True,payment_gateway,21.42
O00027464,2026-03-13 02:16:55,2026-03-13 02:36:07,C115552,P105421,2,60.76,0.0,0.0,paid,cancelled,WH-EU-02,Amazon Logistics,False,shipping_partner,121.52
O00027465,2025-11-02 01:37:30,2025-11-02 01:46:18,C112835,P109466,1,61.84,6.18,3.99,paid,delivered,WH-NA-02,DHL,False,payment_gateway,59.65
O00027466,2026-01-24 08:47:03,2026-01-26 07:20:17,C121864,P107882,3,29.62,13.33,3.99,paid,delivered,WH-EU-04,UPS,True,payment_gateway,79.52
O00027467,2025-10-30 19:01:51,2025-10-30 19:16:36,C119720,P104107,1,31.32,0.0,5.99,failed,delivered,WH-LA-02,Local Partner,False,shipping_partner,37.31
O00027468,2026-02-25 01:19:15,2026-02-25 02:03:27,C116690,P100945,1,20.84,0.0,0.0,paid,delayed,WH-AP-01,DHL,False,shipping_partner,20.84
O00027469,2025-11-01 01:05:20,2025-11-02 06:38:31,C114167,P108396,2,74.6,7.46,0.0,paid,delivered,WH-NA-03,Amazon Logistics,True,order_service,141.74
O00027470,2025-12-16 05:27:10,2025-12-17 08:51:56,C111857,P108185,1,43.22,0.0,0.0,paid,delayed,WH-NA-04,Amazon Logistics,True,payment_gateway,43.22
O00027471,2025-10-01 13:23:45,2025-10-01 14:34:48,C103140,P100126,4,57.33,0.0,0.0,paid,delivered,WH-AP-03,DHL,False,order_service,229.32
O00027472,2025-12-08 17:55:47,2025-12-09 14:18:15,C104960,P104671,1,36.82,0.0,0.0,paid,delivered,WH-AP-02,FedEx,True,payment_gateway,36.82
O00027473,2025-10-11 01:37:56,2025-10-11 02:39:06,C121793,P104795,1,89.93,0.0,3.99,paid,delivered,WH-LA-04,FedEx,False,payment_gateway,93.92
O00027474,2026-03-02 02:06:25,2026-03-02 02:22:09,C111528,P106884,1,30.44,0.0,0.0,paid,delivered,WH-ME-03,DHL,False,shipping_partner,30.44
O00027475,2025-10-20 22:28:05,2025-10-20 23:54:39,C111876,P107889,1,15.1,0.0,0.0,paid,cancelled,WH-LA-02,DHL,False,order_service,15.1
O00027476,2025-12-24 22:38:15,2025-12-25 00:15:50,C113780,P106807,3,15.16,0.0,0.0,paid,delivered,WH-EU-04,DHL,False,payment_gateway,45.48
O00027477,2025-11-06 11:49:52,2025-11-06 13:28:37,C103785,P110432,2,6.29,0.0,3.99,paid,delivered,WH-EU-04,FedEx,False,payment_gateway,16.57
O00027478,2025-11-14 22:11:32,2025-11-14 23:53:06,C114480,P101335,3,7.88,2.36,0.0,paid,delivered,WH-AP-04,UPS,False,shipping_partner,21.28
O00027479,2025-11-01 10:50:20,2025-11-01 12:05:21,C123731,P107884,1,16.21,0.81,5.99,refunded,delivered,WH-ME-04,DHL,False,order_service,21.39
O00027480,2026-03-08 19:10:05,2026-03-10 15:47:43,C109497,P101595,1,28.23,0.0,3.99,paid,delivered,WH-LA-02,Amazon Logistics,True,order_service,32.22
O00027481,2025-12-13 09:26:55,2025-12-13 10:19:39,C119006,P105326,1,186.32,0.0,0.0,pending,delivered,WH-EU-04,Local Partner,False,order_service,186.32
O00027482,2026-02-05 22:56:56,2026-02-06 00:01:56,C113411,P107322,1,30.29,3.03,3.99,paid,delivered,WH-AP-04,Local Partner,False,shipping_partner,31.25
O00027483,2026-01-02 10:48:08,2026-01-02 11:56:03,C107984,P109556,2,4.29,0.43,3.99,paid,delivered,WH-LA-02,Local Partner,False,payment_gateway,12.14
O00027484,2025-10-07 15:48:33,2025-10-07 17:32:22,C122745,P106870,1,33.13,4.97,0.0,paid,in_transit,WH-ME-04,FedEx,False,order_service,28.16
O00027485,2025-11-07 21:47:49,2025-11-07 22:15:44,C111805,P101310,1,61.69,0.0,0.0,paid,delivered,WH-AP-04,Local Partner,False,shipping_partner,61.69
O00027486,2026-02-11 02:35:37,2026-02-11 03:21:16,C113638,P105574,2,29.47,0.0,0.0,failed,delivered,WH-AP-01,UPS,False,payment_gateway,58.94
O00027487,2025-10-19 06:19:24,2025-10-19 08:16:39,C111405,P103717,1,21.65,0.0,0.0,paid,delivered,WH-EU-01,DHL,False,order_service,21.65
O00027488,2025-11-16 02:58:23,2025-11-16 03:33:35,C111121,P111752,1,176.53,0.0,0.0,paid,delivered,WH-EU-03,UPS,False,shipping_partner,176.53
O00027489,2026-03-01 04:37:10,2026-03-01 05:49:02,C115900,P110223,1,60.16,0.0,5.99,refunded,delivered,WH-ME-03,UPS,False,shipping_partner,66.15
O00027490,2026-01-19 10:15:56,2026-01-19 11:12:08,C111385,P104347,1,40.71,4.07,5.99,paid,returned,WH-EU-03,Local Partner,False,shipping_partner,42.63
O00027491,2026-02-28 19:12:33,2026-03-01 22:44:50,C112539,P100015,1,41.68,2.08,0.0,paid,delivered,WH-AP-02,DHL,True,order_service,39.6
O00027492,2026-02-22 09:58:57,2026-02-22 20:34:56,C120747,P105059,1,75.27,0.0,0.0,failed,delivered,WH-AP-04,UPS,True,order_service,75.27
O00027493,2026-01-15 19:52:22,2026-01-17 12:27:28,C104655,P107535,1,45.19,9.04,3.99,paid,delivered,WH-ME-01,FedEx,True,payment_gateway,40.14
O00027494,2026-01-08 10:40:00,2026-01-08 12:22:44,C123796,P111702,1,18.61,0.0,5.99,paid,delivered,WH-LA-01,Amazon Logistics,False,shipping_partner,24.6
O00027495,2025-12-17 11:33:29,2025-12-19 02:58:07,C106815,P104784,1,20.65,0.0,0.0,paid,delivered,WH-AP-01,Amazon Logistics,True,order_service,20.65
O00027496,2025-11-26 15:40:42,2025-11-26 16:48:37,C117497,P111650,2,18.63,0.0,5.99,paid,delivered,WH-AP-04,DHL,False,order_service,43.25
O00027497,2025-12-25 18:55:55,2025-12-25 19:45:50,C124344,P104525,1,9.33,0.0,3.99,paid,delivered,WH-LA-03,FedEx,False,payment_gateway,13.32
O00027498,2025-10-11 12:13:38,2025-10-11 13:26:21,C120117,P105444,1,24.39,2.44,3.99,paid,delivered,WH-LA-04,Amazon Logistics,False,shipping_partner,25.94
O00027499,2026-01-02 03:35:23,2026-01-02 04:57:08,C122173,P104242,1,8.85,0.0,0.0,paid,delivered,WH-LA-02,Local Partner,False,shipping_partner,8.85
O00027500,2026-02-05 00:06:55,2026-02-05 01:40:19,C115738,P108345,1,16.4,0.0,0.0,paid,delivered,WH-NA-03,Amazon Logistics,False,order_service,16.4
O00027501,2026-03-19 04:49:34,2026-03-19 05:45:02,C105189,P107021,2,30.9,9.27,0.0,paid,delivered,WH-ME-02,DHL,False,shipping_partner,52.53
O00027502,2026-01-28 03:36:40,2026-01-28 04:08:23,C110887,P100915,1,30.68,4.6,3.99,paid,delivered,WH-AP-03,FedEx,False,order_service,30.07
O00027503,2026-03-27 01:49:44,2026-03-27 03:47:11,C110258,P105170,2,110.33,44.13,9.99,paid,in_transit,WH-NA-02,Amazon Logistics,False,shipping_partner,186.52
O00027504,2025-10-07 15:46:30,2025-10-07 16:41:50,C111387,P101996,2,5.1,1.02,3.99,pending,delivered,WH-ME-02,Local Partner,False,order_service,13.17
O00027505,2026-02-02 12:29:13,2026-02-02 12:41:48,C103412,P102710,1,45.2,4.52,5.99,paid,cancelled,WH-ME-02,DHL,False,payment_gateway,46.67
O00027506,2025-10-18 08:18:59,2025-10-18 08:25:43,C124835,P100932,1,3.52,0.0,0.0,paid,delivered,WH-NA-02,UPS,False,shipping_partner,3.52
O00027507,2025-10-16 07:25:39,2025-10-18 05:55:27,C124653,P107043,4,18.35,0.0,0.0,paid,delayed,WH-LA-04,FedEx,True,order_service,73.4
O00027508,2025-10-06 23:49:40,2025-10-07 14:17:22,C119932,P102290,4,53.97,0.0,5.99,paid,delivered,WH-AP-01,Amazon Logistics,True,shipping_partner,221.87
O00027509,2025-10-05 03:13:49,2025-10-05 04:39:38,C105653,P105244,2,23.18,0.0,0.0,paid,delivered,WH-AP-02,Amazon Logistics,False,payment_gateway,46.36
O00027510,2026-02-14 04:33:32,2026-02-14 06:27:35,C109736,P105354,2,24.88,2.49,3.99,paid,returned,WH-ME-03,FedEx,False,payment_gateway,51.26
O00027511,2025-10-04 04:14:15,2025-10-05 11:57:30,C104490,P108561,1,14.89,0.0,0.0,paid,delivered,WH-AP-01,Local Partner,True,order_service,14.89
O00027512,2025-11-13 15:18:28,2025-11-13 16:39:59,C103851,P108128,1,42.87,0.0,0.0,paid,delivered,WH-ME-01,FedEx,False,shipping_partner,42.87
O00027513,2025-10-17 14:46:05,2025-10-18 14:19:31,C114505,P105096,2,12.2,0.0,0.0,paid,delivered,WH-NA-02,UPS,True,shipping_partner,24.4
O00027514,2026-03-11 16:38:46,2026-03-12 04:01:16,C105489,P111593,1,26.56,0.0,0.0,paid,delivered,WH-AP-03,DHL,True,shipping_partner,26.56
O00027515,2025-12-12 03:34:57,2025-12-12 05:07:40,C119667,P102494,1,15.76,0.0,5.99,paid,returned,WH-LA-01,UPS,False,payment_gateway,21.75
O00027516,2025-11-08 01:05:09,2025-11-08 01:48:59,C104936,P107023,1,20.94,0.0,0.0,paid,delivered,WH-AP-04,UPS,False,shipping_partner,20.94
O00027517,2026-02-11 19:50:02,2026-02-11 20:24:46,C117044,P103183,1,44.36,2.22,0.0,paid,delivered,WH-ME-01,UPS,False,payment_gateway,42.14
O00027518,2026-02-13 22:14:08,2026-02-13 22:57:24,C115038,P104130,1,24.54,0.0,5.99,paid,delivered,WH-AP-03,FedEx,False,order_service,30.53
O00027519,2025-12-16 10:13:20,2025-12-16 12:12:35,C117584,P104896,2,14.66,0.0,5.99,paid,delivered,WH-ME-02,Amazon Logistics,False,payment_gateway,35.31
O00027520,2026-02-03 11:45:02,2026-02-03 13:20:35,C117651,P105312,3,17.75,2.66,3.99,paid,cancelled,WH-AP-04,UPS,False,payment_gateway,54.58
O00027521,2026-02-25 15:13:14,2026-02-26 17:25:30,C114913,P105366,1,20.93,1.05,5.99,paid,delivered,WH-LA-03,FedEx,True,order_service,25.87
O00027522,2026-03-15 03:10:02,2026-03-15 03:59:31,C104610,P100353,1,34.38,0.0,3.99,paid,delivered,WH-EU-04,FedEx,False,shipping_partner,38.37
O00027523,2026-02-06 15:34:40,2026-02-07 15:47:02,C105875,P108363,2,14.7,2.94,3.99,paid,delivered,WH-ME-03,UPS,True,order_service,30.45
O00027524,2026-02-08 22:22:50,2026-02-09 00:20:26,C122607,P105152,1,36.44,1.82,0.0,paid,in_transit,WH-ME-03,FedEx,False,shipping_partner,34.62
O00027525,2025-10-04 00:06:28,2025-10-04 01:58:05,C120397,P102851,1,9.88,0.0,3.99,paid,delivered,WH-LA-01,UPS,False,payment_gateway,13.87
O00027526,2025-11-02 04:53:30,2025-11-03 12:44:42,C119622,P108534,1,24.62,1.23,0.0,paid,delivered,WH-NA-01,FedEx,True,order_service,23.39
O00027527,2026-02-28 08:33:04,2026-02-28 10:32:08,C111502,P111524,1,20.09,3.01,0.0,paid,delivered,WH-EU-04,Local Partner,False,payment_gateway,17.08
O00027528,2026-01-07 23:08:12,2026-01-07 23:23:37,C116609,P108574,1,23.61,3.54,3.99,paid,delivered,WH-LA-04,DHL,False,shipping_partner,24.06
O00027529,2026-02-17 07:40:51,2026-02-17 08:32:37,C107855,P100174,3,19.26,2.89,5.99,paid,delivered,WH-ME-02,UPS,False,order_service,60.88
O00027530,2026-01-31 05:24:45,2026-01-31 05:59:25,C116254,P106982,1,50.92,5.09,0.0,paid,delivered,WH-AP-01,Amazon Logistics,False,order_service,45.83
O00027531,2025-11-17 01:27:46,2025-11-17 02:49:48,C117544,P103556,1,26.55,2.66,0.0,pending,delivered,WH-NA-04,Amazon Logistics,False,payment_gateway,23.89
O00027532,2026-01-18 19:27:43,2026-01-19 21:13:03,C119845,P104883,1,58.58,2.93,0.0,paid,delivered,WH-AP-03,DHL,True,order_service,55.65
O00027533,2026-03-10 21:16:37,2026-03-10 22:43:53,C123047,P102063,1,6.96,0.0,9.99,paid,delivered,WH-ME-03,Local Partner,False,order_service,16.95
O00027534,2025-10-08 17:14:30,2025-10-08 18:10:55,C110067,P101598,1,42.76,2.14,0.0,paid,delivered,WH-ME-02,FedEx,False,payment_gateway,40.62
O00027535,2025-10-09 02:55:48,2025-10-09 04:07:17,C114611,P101635,1,37.27,1.86,5.99,paid,in_transit,WH-ME-03,DHL,False,order_service,41.4
O00027536,2026-03-26 19:40:49,2026-03-26 20:38:29,C108988,P108823,3,13.24,0.0,3.99,paid,delivered,WH-EU-04,Amazon Logistics,False,shipping_partner,43.71
O00027537,2025-11-20 22:52:23,2025-11-21 00:49:26,C119850,P103967,1,19.79,0.0,3.99,paid,delivered,WH-LA-04,Amazon Logistics,False,shipping_partner,23.78
O00027538,2025-10-31 16:37:42,2025-10-31 18:03:31,C104777,P111012,1,4.14,0.41,0.0,paid,delivered,WH-EU-04,Amazon Logistics,False,payment_gateway,3.73
O00027539,2026-01-21 03:07:43,2026-01-21 03:16:10,C108231,P100246,1,21.05,0.0,0.0,paid,delivered,WH-EU-03,UPS,False,payment_gateway,21.05
